股票代號    公司簡稱    開盤        最高        最低        昨收        漲停價      跌停價      當盤成交價  當盤成交量  累積成交量  
3189        景碩        49.65       50.40       48.50       49.60       54.50       44.65       48.95       136         3109        
3257        虹冠電      48.10       48.25       47.25       47.05       51.70       42.35       47.30       14          248         
3413        京鼎        153.00      156.50      147.00      150.50      165.50      135.50      147.50      89          1533        
3443        創意        222.50      224.00      214.00      219.00      240.50      197.50      214.00      37          745         
3530        晶相光      109.00      110.50      100.00      109.00      119.50      98.10       102.00      193         4095        
3532        台勝科      150.50      150.50      138.50      150.50      165.50      135.50      141.00      206         3869        
3536        誠創        4.45        4.45        4.45        4.24        4.66        3.82        -           -           1           
3545        敦泰        31.20       33.55       31.20       31.15       34.25       28.05       32.15       692         26669       
3583        辛耘        51.20       51.50       49.35       50.80       55.80       45.75       49.35       50          374         
3588        通嘉        27.80       29.15       27.30       27.70       30.45       24.95       27.40       14          375         
3661        世芯-KY     236.50      237.50      216.50      234.00      257.00      211.00      217.00      746         11139       
3686        達能        4.80        4.90        4.43        4.57        5.02        4.12        4.54        16          927         
3711        日月光投控  68.20       69.30       67.30       68.00       74.80       61.20       67.30       1261        10735       
4919        新唐        42.65       42.85       41.30       42.20       46.40       38.00       41.40       66          1326        
4952        凌通        32.65       32.95       31.45       32.30       35.50       29.10       32.35       42          754         
4961        天鈺        31.10       31.55       30.40       30.80       33.85       27.75       30.40       17          450         
4967        十銓        46.45       46.60       42.80       46.20       50.80       41.60       42.95       393         6606        
4968        立積        166.00      168.00      158.00      165.00      181.50      148.50      159.00      304         4069        
5269        祥碩        925.00      927.00      801.00      859.00      944.00      774.00      801.00      202         2804        
5285        界霖        53.20       53.20       51.50       52.70       57.90       47.45       51.70       11          116         
5305        敦南        40.60       40.70       40.55       40.60       44.65       36.55       40.60       6           327         
5471        松翰        39.90       41.20       38.15       38.90       42.75       35.05       38.20       900         17499       
6202        盛群        69.60       70.70       67.60       68.70       75.50       61.90       67.60       178         2886        
6239        力成        99.00       101.50      96.70       98.30       108.00      88.50       97.40       398         4412        
6243        迅杰        8.30        8.49        8.10        8.30        9.13        7.47        8.10        12          133         
6257        矽格        35.75       36.20       35.20       35.75       39.30       32.20       35.45       195         5377        
6271        同欣電      135.50      137.00      129.00      134.00      147.00      121.00      131.00      147         4551        
6415        矽力-KY     1085.00     1125.00     1055.00     1050.00     1155.00     945.00      1080.00     89          1172        
6451        訊芯-KY     117.50      119.00      110.50      115.00      126.50      103.50      111.00      137         2155        
6525        捷敏-KY     56.20       56.80       55.30       56.70       62.30       51.10       55.40       3           270         
6531        愛普        131.00      132.50      118.00      131.00      144.00      118.00      118.00      435         5543        
6533        晶心科      106.00      107.00      100.50      100.50      110.50      90.50       102.50      49          843         
6552        易華電      68.00       68.90       66.10       67.60       74.30       60.90       66.10       55          497         
6573        虹揚-KY     19.25       20.50       19.00       19.00       20.90       17.10       20.20       8           106         
8016        矽創        155.50      157.00      151.00      156.50      172.00      141.00      151.00      163         2018        
8028        昇陽半導體  60.90       61.70       58.20       60.70       66.70       54.70       58.50       99          2301        
8081        致新        116.00      117.50      113.00      116.00      127.50      104.50      114.00      56          1376        
8110        華東        10.00       10.05       9.71        9.93        10.90       8.94        9.75        50          1427        
8131        福懋科      38.80       38.95       37.65       38.70       42.55       34.85       38.10       33          837         
8150        南茂        32.00       32.00       29.80       32.50       35.75       29.25       29.80       1260        25100       
8261        富鼎        25.00       25.40       24.50       24.90       27.35       22.45       24.50       18          300         
8271        宇瞻        47.75       47.75       44.70       47.45       52.10       42.75       45.60       279         5644        
2301        光寶科      43.90       44.50       43.85       44.00       48.40       39.60       44.20       899         7548        
2305        全友        5.68        5.68        5.54        5.63        6.19        5.07        5.54        22          295         
2324        仁寶        17.85       17.95       17.80       17.90       19.65       16.15       17.85       1160        14099       
2331        精英        10.75       10.75       10.40       10.70       11.75       9.63        10.40       4           197         
2352        佳世達      18.25       18.40       17.90       18.15       19.95       16.35       18.05       394         3818        
2353        宏碁        15.65       15.75       15.15       15.65       17.20       14.10       15.20       630         8284        
2356        英業達      22.40       22.80       22.30       22.50       24.75       20.25       22.70       786         9539        
2357        華碩        199.00      200.00      197.00      200.00      220.00      180.00      197.50      307         2893        
2362        藍天        30.85       30.90       30.35       30.75       33.80       27.70       30.75       211         636         
2364        倫飛        1.90        1.90        1.71        1.90        2.09        1.71        1.87        9           192         
2365        昆盈        7.16        7.20        7.09        7.16        7.87        6.45        7.09        1           97          
2376        技嘉        50.10       50.40       49.40       49.60       54.50       44.65       49.40       203         5470        
2377        微星        85.90       87.70       85.10       85.90       94.40       77.40       86.30       315         3774        
2380        虹光        3.89        4.10        3.82        3.89        4.27        3.51        4.06        1           307         
2382        廣達        60.40       61.40       60.30       60.50       66.50       54.50       60.70       560         5639        
2387        精元        32.35       35.70       32.20       32.65       35.90       29.40       35.45       169         7376        
2395        研華        286.00      290.00      275.50      275.50      303.00      248.00      277.00      89          1406        
2397        友通        77.50       78.10       77.00       77.40       85.10       69.70       -           -           80          
2399        映泰        9.57        9.69        9.32        9.57        10.50       8.62        9.50        51          662         
2405        浩鑫        9.16        9.25        8.88        9.11        10.00       8.20        8.90        54          1118        
2417        圓剛        11.10       11.20       10.20       10.90       11.95       9.81        10.25       196         3390        
2424        隴華        -           -           -           23.70       26.05       21.35       -           -           -           
2425        承啟        25.55       25.55       24.85       25.55       28.10       23.00       24.85       14          353         
2442        新美齊      8.62        8.75        8.51        8.53        9.38        7.68        8.53        116         1168        
2465        麗臺        9.14        9.17        9.00        9.13        10.00       8.22        9.00        12          125         
3002        歐格        10.00       10.05       9.95        10.00       11.00       9.00        9.95        7           156         
3005        神基        49.50       50.20       49.50       49.25       54.10       44.35       49.95       106         1835        
3013        晟銘電      11.60       11.60       11.30       11.55       12.70       10.40       11.40       23          147         
3017        奇鋐        36.00       36.60       34.15       35.15       38.65       31.65       34.50       994         32084       
3022        威強電      42.75       42.80       41.80       42.50       46.75       38.25       41.80       24          114         
3046        建碁        11.70       12.60       11.60       12.15       13.35       10.95       11.65       10          188         
3057        喬鼎        5.89        6.12        5.89        5.88        6.46        5.30        5.90        12          198         
3060        銘異        15.40       15.70       14.60       15.10       16.60       13.60       14.60       131         2366        
3231        緯創        25.05       25.40       24.55       25.05       27.55       22.55       24.70       1083        9962        
3416        融程電      55.00       55.10       54.80       55.00       60.50       49.50       54.90       4           65          
3494        誠研        4.11        4.15        4.07        4.16        4.57        3.75        4.07        8           231         
3515        華擎        104.50      104.50      94.60       105.00      115.50      94.50       94.60       275         4215        
3701        大眾控      13.60       13.80       13.45       13.70       15.05       12.35       13.45       4           10          
3706        神達        33.30       33.30       31.40       33.35       36.65       30.05       31.60       653         23743       
3712        永崴投控    15.50       15.50       14.85       15.50       17.05       13.95       14.85       17          367         
4916        事欣科      30.35       30.45       29.50       30.15       33.15       27.15       29.70       19          351         
4938        和碩        60.40       61.20       59.40       60.30       66.30       54.30       59.40       956         9088        
5215        科嘉-KY     51.00       53.50       51.00       51.10       56.20       46.00       52.80       26          596         
5258        虹堡        24.45       24.80       23.70       24.45       26.85       22.05       23.80       7           182         
5264        鎧勝-KY     39.50       40.50       38.85       39.95       43.90       36.00       38.85       39          644         
6117        迎廣        14.85       14.85       14.40       14.80       16.25       13.35       14.40       1           35          
6128        上福        28.10       29.00       28.10       28.05       30.85       25.25       28.10       1           50          
6166        凌華        55.10       56.10       55.10       56.30       61.90       50.70       55.50       82          1884        
6172        互億        20.00       20.30       19.50       20.00       22.00       18.00       19.50       18          163         
6206        飛捷        70.00       70.70       69.00       70.00       77.00       63.00       69.20       4           180         
6230        超眾        220.00      223.00      212.50      219.50      241.00      198.00      212.50      87          897         
6235        華孚        10.90       11.10       10.80       10.80       11.85       9.72        10.80       17          172         
6277        宏正        84.00       84.90       83.70       83.20       91.50       74.90       83.70       2           136         
6414        樺漢        226.50      228.00      216.00      224.50      246.50      202.50      218.00      50          794         
6579        研揚        69.10       69.40       69.00       69.00       75.90       62.10       -           -           20          
6591        動力-KY     43.70       44.25       42.35       42.90       47.15       38.65       42.35       16          338         
6669        緯穎        733.00      741.00      704.00      720.00      792.00      648.00      709.00      124         1328        
8114        振樺電      91.00       91.30       90.20       90.10       99.10       81.10       90.40       2           131         
8163        達方        35.55       35.90       34.80       35.55       39.10       32.00       35.00       63          1322        
8210        勤誠        88.50       89.10       85.20       88.40       97.20       79.60       85.50       62          1066        
9912        偉聯        7.90        7.98        7.81        7.89        8.67        7.11        7.94        5           81          
2323        中環        7.79        7.90        7.52        7.71        8.48        6.94        7.54        988         13524       
2340        光磊        21.65       21.85       21.00       21.55       23.70       19.40       21.00       112         1330        
2349        錸德        4.97        5.09        4.90        4.95        5.44        4.46        4.90        105         3964        
2374        佳能        13.50       13.55       13.40       13.45       14.75       12.15       13.40       14          131         
2393        億光        31.60       31.85       30.60       31.55       34.70       28.40       30.75       107         2072        
2406        國碩        12.30       12.40       11.65       12.20       13.40       11.00       11.70       116         1583        
2409        友達        8.99        9.05        8.72        8.99        9.88        8.10        8.75        4800        62434       
2426        鼎元        12.35       12.45       11.90       12.35       13.55       11.15       11.95       28          1008        
2438        翔耀        6.26        6.30        6.00        6.21        6.83        5.59        6.00        6           45          
2448        晶電        32.75       33.50       31.90       33.05       36.35       29.75       32.05       1223        29451       
2466        冠西電      33.45       33.70       33.30       33.45       36.75       30.15       33.40       2           58          
2486        一詮        7.25        7.25        7.03        7.19        7.90        6.48        7.03        15          360         
2489        瑞軒        8.60        8.99        8.60        8.42        9.26        7.58        8.62        36          1559        
2491        吉祥全      9.80        9.80        9.80        9.80        10.75       8.82        -           -           3           
2499        東貝        7.30        7.90        7.10        7.37        8.10        6.64        7.50        186         7731        
3008        大立光      4500.00     4555.00     4385.00     4490.00     4935.00     4045.00     4385.00     61          654         
3019        亞光        81.10       81.70       78.20       80.80       88.80       72.80       78.50       151         2768        
3024        憶聲        7.25        7.48        7.20        7.40        8.14        6.66        7.26        5           229         
3031        佰鴻        13.55       13.60       13.10       13.50       14.85       12.15       13.10       14          438         
3038        全台        15.75       16.00       15.60       15.50       17.05       13.95       15.70       165         3573        
3049        和鑫        10.95       11.05       10.65       10.80       11.85       9.72        10.65       233         4403        
3050        鈺德        10.35       10.50       10.25       10.20       11.20       9.18        10.30       21          575         
3051        力特        3.58        3.63        3.53        3.58        3.93        3.23        -           -           253         
3059        華晶科      19.90       20.15       19.60       19.90       21.85       17.95       19.60       55          586         
3149        正達        7.05        7.09        6.95        7.14        7.85        6.43        6.96        10          322         
3356        奇偶        26.10       26.50       25.40       25.75       28.30       23.20       25.70       8           199         
3383        新世紀      5.00        5.00        4.83        5.17        5.68        4.66        4.83        2           3           
3406        玉晶光      497.00      502.00      477.00      493.50      542.00      444.50      480.00      658         6577        
3437        榮創        15.65       15.95       15.25       15.65       17.20       14.10       15.25       24          669         
3454        晶睿        83.90       83.90       81.60       82.90       91.10       74.70       82.00       10          159         
3481        群創        7.34        7.44        7.20        7.33        8.06        6.60        7.21        5726        66413       
3504        揚明光      71.80       71.80       68.40       72.00       79.20       64.80       68.40       62          470         
3535        晶彩科      16.30       16.70       16.05       16.15       17.75       14.55       16.10       26          989         
3557        嘉威        54.10       55.00       51.50       52.90       58.10       47.65       52.10       20          400         
3563        牧德        368.00      369.00      352.00      366.00      402.50      329.50      352.00      56          491         
3576        聯合再生    6.42        6.51        6.31        6.33        6.96        5.70        6.37        345         6341        
3591        艾笛森      11.15       11.25       11.00       11.15       12.25       10.05       11.00       22          72          
3622        洋華        18.40       18.45       18.25       18.25       20.05       16.45       18.25       9           146         
3669        圓展        30.50       30.60       27.40       30.40       33.40       27.40       27.40       178         3266        
3673        TPK-KY      45.00       46.00       44.85       44.80       49.25       40.35       45.00       136         2747        
3698        隆達        15.45       15.50       14.80       15.50       17.05       13.95       14.95       69          1884        
4934        太極        15.50       16.05       15.00       15.60       17.15       14.05       15.05       100         4781        
4935        茂林-KY     118.00      119.50      108.50      115.00      126.50      103.50      108.50      426         11085       
4942        嘉彰        35.80       36.00       34.25       35.85       39.40       32.30       34.40       34          787         
4956        光鋐        12.05       12.25       11.80       12.00       13.20       10.80       11.80       20          163         
4960        誠美材      6.16        6.19        6.01        6.14        6.75        5.53        6.02        27          502         
4976        佳凌        20.45       21.25       20.40       20.40       22.40       18.40       20.95       16          477         
5234        達興材料    85.10       86.20       83.50       85.70       94.20       77.20       83.70       9           141         
5243        乙盛-KY     31.20       31.55       30.40       31.10       34.20       28.00       30.60       20          399         
5484        慧友        8.18        8.20        8.08        8.17        8.98        7.36        -           -           66          
6116        彩晶        6.86        6.95        6.67        6.88        7.56        6.20        6.68        1136        15745       
6120        達運        13.15       13.25       12.60       13.15       14.45       11.85       12.70       66          1572        
6131        鈞泰        3.60        3.60        3.50        3.45        3.79        3.11        3.59        17          189         
6164        華興        6.70        6.73        6.52        6.59        7.24        5.94        6.57        2           73          
6168        宏齊        11.95       11.95       11.60       11.70       12.85       10.55       11.65       3           208         
6176        瑞儀        94.10       95.80       93.90       93.50       102.50      84.20       94.40       165         3416        
6209        今國光      23.35       23.70       22.80       23.30       25.60       21.00       22.85       27          483         
6225        天瀚        -           -           -           2.08        2.28        1.88        -           -           -           
6226        光鼎        6.75        6.76        6.63        6.74        7.41        6.07        6.67        125         652         
6278        台表科      90.90       92.50       88.00       89.00       97.90       80.10       90.00       436         6681        
6289        華上        2.07        2.07        2.07        2.30        2.53        2.07        -           -           116         
6405        悅城        14.25       14.25       13.90       14.25       15.65       12.85       13.95       1           48          
6431        光麗-KY     25.00       25.20       24.50       25.20       27.70       22.70       24.50       28          104         
6443        元晶        6.36        6.55        6.34        6.35        6.98        5.72        6.34        20          995         
6456        GIS-KY      91.00       91.30       87.80       89.90       98.80       81.00       88.60       78          1806        
6477        安集        20.50       20.60       20.30       20.50       22.55       18.45       20.35       5           136         
6668        中揚光      74.50       77.60       73.90       73.20       80.50       65.90       74.10       47          1572        
6706        惠特        89.80       91.00       86.00       86.50       95.10       77.90       87.00       29          1410        
8104        錸寶        39.75       40.20       38.30       39.75       43.70       35.80       38.30       22          120         
8105        凌巨        11.40       11.40       10.85       11.25       12.35       10.15       10.90       42          1020        
8215        明基材      17.20       17.60       16.85       17.25       18.95       15.55       16.85       78          2936        
2314        台揚        21.35       21.90       20.30       21.25       23.35       19.15       20.30       75          2069        
2321        東訊        1.46        1.64        1.46        1.58        1.73        1.43        1.64        3           4           
2332        友訊        12.35       12.55       11.90       12.15       13.35       10.95       11.95       212         3335        
2345        智邦        173.00      176.00      171.50      171.00      188.00      154.00      172.50      467         5655        
2412        中華電      108.00      108.50      107.50      107.50      118.00      96.80       108.50      1126        9069        
2419        仲琦        23.30       23.45       23.10       23.45       25.75       21.15       23.10       28          904         
2439        美律        142.00      143.00      138.50      142.00      156.00      128.00      138.50      119         2016        
2444        兆勁        17.35       17.35       16.70       17.35       19.05       15.65       17.15       115         632         
2450        神腦        30.60       30.85       30.25       30.60       33.65       27.55       30.55       2           135         
2455        全新        95.00       95.80       91.00       94.20       103.50      84.80       91.10       193         2366        
2485        兆赫        16.70       17.05       16.50       16.70       18.35       15.05       16.60       13          604         
2498        宏達電      35.95       36.05       34.30       35.80       39.35       32.25       34.85       544         5973        
3025        星通        19.05       19.25       19.00       19.05       20.95       17.15       19.05       1           65          
3027        盛達        7.61        7.81        7.61        7.63        8.39        6.87        7.72        10          111         
3045        台灣大      105.50      105.50      104.50      106.00      116.50      95.40       105.50      649         4507        
3047        訊舟        8.74        8.97        8.60        8.57        9.42        7.72        8.65        5           1208        
3062        建漢        14.65       15.80       14.50       14.40       15.80       13.00       14.60       171         6811        
3311        閎暉        25.95       26.00       25.75       25.90       28.45       23.35       25.85       2           57          
3380        明泰        20.80       21.30       20.40       20.50       22.55       18.45       20.40       175         4435        
3419        譁裕        14.40       14.85       14.20       14.40       15.80       13.00       14.30       12          348         
3596        智易        78.50       79.10       75.60       77.70       85.40       70.00       76.00       66          1380        
3682        亞太電      6.93        6.97        6.81        6.84        7.52        6.16        6.81        215         4771        
3694        海華        16.30       16.35       15.70       16.00       17.60       14.40       16.00       1           45          
3704        合勤控      15.40       15.80       15.05       15.50       17.05       13.95       15.15       117         1891        
4904        遠傳        66.10       66.60       65.60       66.30       72.90       59.70       66.30       471         3408        
4906        正文        22.60       22.90       22.20       22.85       25.10       20.60       22.90       135         2984        
4977        眾達-KY     121.00      124.50      113.50      117.00      128.50      105.50      113.50      360         11301       
5388        中磊        72.50       73.40       72.00       71.80       78.90       64.70       72.30       79          1473        
6136        富爾特      19.05       19.10       19.00       19.05       20.95       17.15       19.00       4           131         
6142        友勁        6.20        6.20        6.00        6.15        6.76        5.54        6.03        5           444         
6152        百一        6.00        6.08        5.81        5.97        6.56        5.38        5.82        5           247         
6216        居易        27.60       27.65       27.30       27.00       29.70       24.30       27.30       8           238         
6285        啟碁        68.80       69.00       67.20       68.00       74.80       61.20       67.30       130         1647        
6416        瑞祺電通    134.00      135.00      122.50      135.50      149.00      122.00      124.50      148         5575        
6442        光聖        37.50       37.60       37.10       37.10       40.80       33.40       37.15       2           107         
6674        鋐寶科技    24.35       24.35       23.95       24.95       27.40       22.50       24.10       2           48          
8011        台通        14.30       15.35       14.05       14.05       15.45       12.65       14.20       20          1074        
8101        華冠        5.30        5.45        5.15        5.28        5.80        4.76        5.15        19          448         
1471        首利        2.04        2.06        2.01        2.10        2.31        1.89        2.05        1           49          
1582        信錦        81.10       81.80       79.30       81.00       89.10       72.90       79.80       49          588         
2059        川湖        349.50      350.50      340.50      346.00      380.50      311.50      340.50      11          221         
2308        台達電      134.00      135.50      133.00      133.00      146.00      120.00      133.00      635         6960        
2313        華通        39.10       40.40       38.50       38.75       42.60       34.90       38.50       1408        26788       
2316        楠梓電      32.70       34.30       31.65       31.85       35.00       28.70       31.85       211         8011        
2327        國巨        396.00      403.50      378.00      394.50      433.50      355.50      383.50      798         17046       
2328        廣宇        19.20       19.40       18.80       19.10       21.00       17.20       18.90       35          1287        
2355        敬鵬        28.25       28.60       27.80       28.25       31.05       25.45       28.10       71          977         
2367        燿華        26.45       26.80       25.30       26.00       28.60       23.40       25.40       401         9894        
2368        金像電      20.90       22.55       20.65       20.50       22.55       18.45       22.10       1544        126954      
2375        凱美        36.65       36.70       35.10       36.15       39.75       32.55       35.10       128         2365        
2383        台光電      126.00      126.50      124.50      125.50      138.00      113.00      125.50      161         4260        
2385        群光        82.70       85.50       81.60       80.40       88.40       72.40       81.70       361         5955        
2392        正崴        35.25       35.75       34.80       35.05       38.55       31.55       34.80       81          1860        
2402        毅嘉        13.55       13.90       13.40       13.60       14.95       12.25       13.45       23          948         
2413        環科        12.85       13.15       12.65       12.85       14.10       11.60       12.65       11          156         
2415        錩新        16.25       16.25       16.00       16.25       17.85       14.65       16.00       10          104         
2420        新巨        34.00       34.05       33.50       34.70       38.15       31.25       33.70       12          1514        
2421        建準        38.20       38.75       38.00       37.60       41.35       33.85       38.00       103         1602        
2428        興勤        83.20       83.70       80.50       82.60       90.80       74.40       80.70       18          334         
2429        銘旺科      26.00       27.40       25.60       25.80       28.35       23.25       25.80       7           530         
2431        聯昌        8.45        8.51        8.25        8.41        9.25        7.57        8.26        7           336         
2440        太空梭      8.08        8.13        7.80        8.12        8.93        7.31        7.80        7           51          
2456        奇力新      101.00      103.00      98.80       99.60       109.50      89.70       99.50       472         9870        
2457        飛宏        7.83        7.92        7.70        7.85        8.63        7.07        7.80        505         864         
2460        建通        9.19        9.19        9.01        9.10        10.00       8.19        -           -           12          
2462        良得電      27.20       27.20       26.50       26.95       29.60       24.30       26.60       4           61          
2467        志聖        27.20       27.25       26.65       26.95       29.60       24.30       26.70       25          815         
2472        立隆電      35.10       35.60       34.60       35.00       38.50       31.50       34.65       23          278         
2476        鉅祥        21.00       21.00       20.80       20.95       23.00       18.90       20.80       1           99          
2478        大毅        71.70       72.80       68.00       71.30       78.40       64.20       68.80       677         9648        
2483        百容        19.90       20.00       19.70       19.90       21.85       17.95       19.90       12          158         
2484        希華        18.55       19.60       18.55       18.55       20.40       16.70       19.10       71          3935        
2492        華新科      206.00      208.00      195.50      206.00      226.50      185.50      197.00      903         16109       
2493        揚博        27.00       27.20       26.95       26.75       29.40       24.10       26.95       2           231         
3003        健和興      40.00       40.60       38.85       39.70       43.65       35.75       39.10       17          411         
3011        今皓        5.40        5.47        5.13        5.32        5.85        4.79        5.15        15          132         
3015        全漢        19.35       19.35       19.00       19.30       21.20       17.40       19.05       5           204         
3021        鴻名        14.40       14.50       14.20       14.50       15.95       13.05       14.35       1           76          
3023        信邦        129.50      130.00      125.00      127.50      140.00      115.00      125.00      83          1307        
3026        禾伸堂      98.50       98.90       94.10       97.80       107.50      88.10       94.10       220         2410        
3032        偉訓        25.60       25.65       25.00       25.60       28.15       23.05       25.00       15          118         
3037        欣興        39.30       40.00       37.40       38.95       42.80       35.10       37.40       2471        39910       
3042        晶技        48.80       53.30       48.80       48.50       53.30       43.65       52.60       538         31519       
3044        健鼎        110.00      111.00      107.00      108.50      119.00      97.70       108.50      118         1203        
3058        立德        6.31        6.38        6.31        6.37        7.00        5.74        6.31        39          152         
3090        日電貿      49.15       49.55       47.60       49.00       53.90       44.10       47.60       234         2220        
3229        晟鈦        11.65       11.65       11.00       11.20       12.30       10.10       -           -           20          
3296        勝德        13.50       13.50       13.20       13.50       14.85       12.15       13.45       10          46          
3308        聯德        5.22        5.45        5.20        5.24        5.76        4.72        5.20        9           66          
3321        同泰        11.65       11.65       11.25       11.45       12.55       10.35       11.25       10          265         
3338        泰碩        91.80       93.80       86.00       91.00       100.00      81.90       88.80       754         17281       
3376        新日興      136.50      137.00      132.00      135.50      149.00      122.00      132.50      174         2316        
3432        台端        11.40       11.40       11.30       11.40       12.50       10.30       -           -           10          
3501        維熹        46.00       46.35       45.50       46.00       50.60       41.40       46.05       1           73          
3533        嘉澤        292.00      296.50      283.00      289.00      317.50      260.50      283.00      109         915         
3550        聯穎        12.75       12.75       12.50       12.65       13.90       11.40       12.55       3           86          
3593        力銘        8.53        8.65        8.31        8.54        9.39        7.69        8.59        3           46          
3605        宏致        24.30       24.60       23.65       24.25       26.65       21.85       23.75       26          581         
3607        谷崧        12.80       13.15       12.75       12.70       13.95       11.45       12.75       4           161         
3645        達邁        40.50       40.50       39.10       40.25       44.25       36.25       39.10       13          326         
3653        健策        206.00      208.00      189.50      205.50      226.00      185.00      189.50      339         5437        
3679        新至陞      57.30       57.60       55.00       57.70       63.40       52.00       55.00       3           106         
4545        銘鈺        34.70       36.20       31.15       34.60       38.05       31.15       -           -           1919        
4912        聯德控股-KY 84.10       84.10       80.50       84.10       92.50       75.70       80.60       5           123         
4915        致伸        46.60       47.70       46.50       46.10       50.70       41.50       46.70       144         2966        
4927        泰鼎-KY     56.20       57.00       53.30       55.20       60.70       49.70       54.20       304         7026        
4943        康控-KY     138.50      138.50      129.50      138.50      152.00      125.00      131.00      143         2034        
4958        臻鼎-KY     116.00      123.00      112.00      112.00      123.00      101.00      112.50      550         11356       
4989        榮科        19.45       19.60       19.35       19.30       21.20       17.40       19.40       4           95          
4999        鑫禾        38.85       38.85       38.30       38.80       42.65       34.95       38.40       1           39          
5469        瀚宇博      39.00       39.55       38.25       39.50       43.45       35.55       38.30       250         4838        
6108        競國        22.95       23.15       22.55       22.65       24.90       20.40       22.70       2           199         
6115        鎰勝        43.00       43.45       42.90       43.10       47.40       38.80       43.20       6           207         
6133        金橋        7.18        7.25        7.17        7.29        8.01        6.57        7.25        2           11          
6141        柏承        17.60       17.80       16.80       17.40       19.10       15.70       16.80       56          780         
6153        嘉聯益      31.50       31.90       30.70       31.55       34.70       28.40       31.00       319         4834        
6155        鈞寶        24.05       24.30       23.10       23.80       26.15       21.45       23.25       21          429         
6165        捷泰        21.30       21.60       20.80       21.00       23.10       18.90       20.80       4           354         
6191        精成科      14.60       14.60       14.10       14.50       15.95       13.05       14.15       57          1917        
6197        佳必琪      27.90       28.20       27.30       27.90       30.65       25.15       27.30       27          420         
6205        詮欣        22.50       22.90       22.50       22.60       24.85       20.35       -           -           23          
6213        聯茂        152.00      153.00      146.50      152.00      167.00      137.00      147.50      293         4715        
6224        聚鼎        60.40       60.90       59.50       60.20       66.20       54.20       59.80       7           259         
6251        定穎        15.90       16.30       15.00       15.65       17.20       14.10       15.35       424         11459       
6269        台郡        115.00      116.50      113.00      113.50      124.50      102.50      113.00      406         5777        
6282        康舒        21.90       22.10       21.20       21.85       24.00       19.70       21.30       147         2772        
6412        群電        54.80       55.30       54.10       55.00       60.50       49.50       54.60       103         1318        
6449        鈺邦        30.40       31.00       29.70       30.25       33.25       27.25       29.70       8           164         
6672        騰輝電子-KY 84.20       84.70       81.70       83.70       92.00       75.40       81.70       36          449         
6715        嘉基        92.30       93.60       90.10       91.50       100.50      82.40       90.20       11          459         
8039        台虹        51.50       51.60       49.30       51.40       56.50       46.30       49.80       162         3357        
8046        南電        56.50       56.80       53.10       56.00       61.60       50.40       54.20       668         9799        
8103        瀚荃        22.60       22.65       22.35       22.55       24.80       20.30       22.65       10          111         
