股票代號    公司簡稱    開盤        最高        最低        昨收        漲停價      跌停價      當盤成交價  當盤成交量  累積成交量  
4961        天鈺        22.40       23.00       21.35       22.50       24.75       20.25       21.40       48          1154
4967        十銓        33.10       33.25       29.35       32.60       35.85       29.35       29.35       3           8457
4968        立積        114.50      116.00      103.00      110.50      121.50      99.50       103.00      326         5323
5269        祥碩        692.00      727.00      672.00      672.00      739.00      605.00      685.00      95          1910
5285        界霖        36.80       39.00       36.80       37.35       41.05       33.65       37.40       15          346
5305        敦南        38.85       39.60       38.80       38.80       42.65       34.95       39.00       2           594
5471        松翰        35.50       36.20       34.50       34.45       37.85       31.05       34.50       392         6810
6202        盛群        63.10       63.20       60.30       63.40       69.70       57.10       60.40       90          2038
6239        力成        81.80       81.90       75.80       79.70       87.60       71.80       76.00       581         7757
6243        迅杰        6.32        6.32        6.05        6.32        6.95        5.69        6.17        2           178
6257        矽格        31.40       31.80       30.20       31.05       34.15       27.95       30.20       330         5762
6271        同欣電      104.50      105.00      98.80       101.00      111.00      90.90       99.00       112         3701
6415        矽力-KY     803.00      804.00      712.00      778.00      855.00      701.00      712.00      102         1658
6451        訊芯-KY     81.70       82.70       78.00       79.20       87.10       71.30       78.00       76          2027
6525        捷敏-KY     46.10       47.30       45.10       46.25       50.80       41.65       46.00       12          334
6531        愛普        86.20       88.20       78.80       83.10       91.40       74.80       82.40       236         5098
6533        晶心科      79.30       79.70       73.10       77.20       84.90       69.50       73.40       24          610
6552        易華電      45.35       47.65       44.25       44.25       48.65       39.85       44.65       64          2204
6573        虹揚-KY     16.40       16.40       15.10       16.20       17.80       14.60       15.35       3           60
8016        矽創        121.00      123.50      112.00      119.00      130.50      107.50      112.00      209         4102
8028        昇陽半導體  42.20       43.25       39.85       41.25       45.35       37.15       39.90       149         2736
8081        致新        96.20       97.00       93.20       94.40       103.50      85.00       93.90       42          1328
8110        華東        7.51        7.62        7.24        7.50        8.25        6.75        7.24        69          2104
8131        福懋科      32.10       32.30       31.45       31.85       35.00       28.70       31.50       31          1500
8150        南茂        26.00       26.20       25.00       25.45       27.95       22.95       25.00       203         5888
8261        富鼎        17.10       17.50       16.50       16.90       18.55       15.25       16.70       6           384
8271        宇瞻        36.60       37.00       33.40       35.70       39.25       32.15       33.55       166         3889
2301        光寶科      39.80       40.15       39.10       39.40       43.30       35.50       39.10       1493        11746
2305        全友        3.99        4.07        3.87        3.92        4.31        3.53        3.87        27          532
2324        仁寶        16.40       16.60       16.30       16.50       18.15       14.85       16.50       2095        24191
2331        精英        8.42        8.45        8.30        8.59        9.44        7.74        8.30        54          1215
2352        佳世達      15.60       15.65       14.95       15.30       16.80       13.80       14.95       283         7192
2353        宏碁        13.50       13.65       13.40       13.45       14.75       12.15       13.50       1055        16516
2356        英業達      19.90       20.20       19.60       19.90       21.85       17.95       19.90       464         9040
2357        華碩        185.00      187.00      183.00      185.00      203.50      166.50      186.00      338         3343
2362        藍天        27.20       27.40       26.75       27.20       29.90       24.50       27.10       75          727
2364        倫飛        1.58        1.60        1.53        1.46        1.60        1.32        1.55        49          166
2365        昆盈        5.51        5.85        5.50        5.45        5.99        4.91        5.80        44          1164
2376        技嘉        43.00       43.45       40.00       42.60       46.85       38.35       40.00       342         8556
2377        微星        77.40       78.00       73.20       77.50       85.20       69.80       73.20       312         4876
2380        虹光        3.40        3.42        3.31        3.42        3.76        3.08        3.41        13          146
2382        廣達        55.40       56.30       55.00       56.20       61.80       50.60       55.00       1048        12330
2387        精元        25.40       26.00       24.05       25.40       27.90       22.90       24.20       207         3540
2395        研華        235.00      250.00      235.00      237.50      261.00      214.00      241.50      203         2260
2397        友通        63.40       63.80       59.70       64.10       70.50       57.70       59.70       4           389
2399        映泰        6.90        7.60        6.90        7.44        8.18        6.70        7.50        156         8470
2405        浩鑫        6.46        6.75        6.46        6.50        7.15        5.85        6.75        53          1885
2417        圓剛        9.94        9.94        9.01        9.54        10.45       8.59        9.09        114         3146
2424        隴華        21.00       21.00       21.00       22.00       24.20       19.80       -           -           3
2425        承啟        24.70       25.90       24.65       24.65       27.10       22.20       25.30       28          680
2442        新美齊      6.19        6.38        5.85        6.14        6.75        5.53        5.85        53          1349
2465        麗臺        6.05        6.20        6.04        6.05        6.65        5.45        6.05        6           115
3002        歐格        8.42        8.70        8.30        8.83        9.71        7.95        8.60        10          338
3005        神基        43.55       44.75       42.50       43.40       47.70       39.10       42.50       96          3058
3013        晟銘電      11.15       11.35       11.00       11.35       12.45       10.25       11.25       4           346
3017        奇鋐        28.00       29.20       27.50       27.00       29.70       24.30       27.50       533         12981
3022        威強電      30.15       31.85       29.50       31.55       34.70       28.40       30.80       57          1289
3046        建碁        7.80        7.80        7.33        7.72        8.49        6.95        7.35        2           19
3057        喬鼎        4.40        4.64        4.30        4.43        4.87        3.99        4.34        7           321
3060        銘異        11.35       11.70       11.00       11.15       12.25       10.05       11.00       161         1624
3231        緯創        20.65       20.90       20.10       20.80       22.85       18.75       20.10       1476        23986
3416        融程電      50.90       50.90       49.30       50.10       55.10       45.10       49.75       3           91
3494        誠研        3.21        3.32        3.16        3.21        3.53        2.89        3.22        1           232
3515        華擎        91.10       94.00       87.00       90.50       99.50       81.50       87.00       143         5238
3701        大眾控      12.75       12.75       12.60       12.35       13.55       11.15       12.60       1           13
3706        神達        27.00       27.35       25.90       26.80       29.45       24.15       26.00       365         15861
3712        永崴投控    11.00       11.30       10.05       11.00       12.10       9.90        10.10       68          814
4916        事欣科      23.10       23.60       22.65       23.60       25.95       21.25       22.65       32          548
4938        和碩        51.00       51.70       50.20       50.70       55.70       45.65       50.30       617         8947
5215        科嘉-KY     49.50       52.20       49.40       48.50       53.30       43.65       50.40       56          1330
5258        虹堡        17.20       17.40       16.25       17.00       18.70       15.30       16.35       8           292
5264        鎧勝-KY     34.00       36.50       33.00       33.50       36.85       30.15       34.65       115         4505
6117        迎廣        12.40       12.40       11.50       12.30       13.50       11.10       11.50       1           15
6128        上福        25.20       25.25       24.90       25.00       27.50       22.50       25.10       1           92
6166        凌華        52.30       56.50       52.30       54.10       59.50       48.70       56.50       55          1049
6172        互億        18.90       19.20       18.70       18.55       20.40       16.70       18.90       6           37
6206        飛捷        59.10       59.70       57.10       59.00       64.90       53.10       57.10       20          424
6230        超眾        176.00      189.00      175.50      172.00      189.00      155.00      189.00      38          3697
6235        華孚        7.96        8.34        7.90        7.96        8.75        7.17        7.95        20          468
6277        宏正        79.00       79.50       77.20       78.70       86.50       70.90       77.20       47          313
6414        樺漢        154.50      158.00      142.00      151.50      166.50      136.50      143.00      93          2097
6579        研揚        60.80       60.90       59.70       60.70       66.70       54.70       60.20       3           115
6591        動力-KY     32.85       33.10       31.35       32.20       35.40       29.00       31.50       12          375
6669        緯穎        695.00      695.00      641.00      674.00      741.00      607.00      641.00      225         2240
8114        振樺電      72.10       73.80       72.00       72.00       79.20       64.80       72.60       31          195
8163        達方        29.50       29.55       28.50       28.65       31.50       25.80       28.60       139         2377
8210        勤誠        72.40       74.00       70.00       69.00       75.90       62.10       70.00       96          2272
9912        偉聯        6.49        6.65        6.00        6.43        7.07        5.79        6.15        3           54
2323        中環        6.79        6.89        6.48        6.66        7.32        6.00        6.58        931         17055
2340        光磊        16.40       16.45       15.50       16.05       17.65       14.45       15.55       165         2963
2349        錸德        3.88        4.00        3.82        3.87        4.25        3.49        3.82        254         4390
2374        佳能        10.50       10.95       10.20       10.95       12.00       9.86        10.25       14          608
2393        億光        24.70       25.15       23.50       24.70       27.15       22.25       23.50       139         3554
2406        國碩        9.00        9.30        8.65        8.80        9.68        7.92        8.69        46          1501
2409        友達        7.36        7.41        7.10        7.25        7.97        6.53        7.10        8225        111908
2426        鼎元        9.50        9.50        9.00        9.36        10.25       8.43        9.00        58          1183
2438        翔耀        5.88        5.90        5.40        5.88        6.46        5.30        5.40        3           137
2448        晶電        28.30       28.45       26.50       27.55       30.30       24.80       26.55       1163        26291
2466        冠西電      32.20       32.25       31.60       32.25       35.45       29.05       32.20       2           69
2486        一詮        5.60        5.60        5.34        5.54        6.09        4.99        5.35        21          634
2489        瑞軒        6.71        6.77        6.65        6.71        7.38        6.04        6.66        72          1861
2491        吉祥全      7.49        7.49        6.68        7.42        8.16        6.68        -           -           86
2499        東貝        6.70        6.80        6.20        6.67        7.33        6.01        6.23        126         3738
3008        大立光      3760.00     3815.00     3600.00     3735.00     4105.00     3365.00     3600.00     140         1079
3019        亞光        61.30       62.20       58.00       60.20       66.20       54.20       58.10       204         3479
3024        憶聲        6.77        6.80        6.25        6.46        7.10        5.82        6.28        5           304
3031        佰鴻        10.20       10.35       10.05       10.15       11.15       9.14        10.20       24          1449
3038        全台        13.50       13.60       13.00       13.20       14.50       11.90       13.00       42          1222
3049        和鑫        8.92        9.35        8.85        8.75        9.62        7.88        8.94        377         15459
3050        鈺德        8.32        8.35        7.99        8.46        9.30        7.62        8.00        118         2106
3051        力特        3.00        3.19        3.00        3.09        3.39        2.79        3.14        3           189
3059        華晶科      16.85       17.15       16.05       17.20       18.90       15.50       16.30       49          1288
3149        正達        5.45        5.46        4.91        5.45        5.99        4.91        4.95        29          1024
3356        奇偶        19.25       19.30       18.00       19.25       21.15       17.35       18.00       166         775
3383        新世紀      4.20        4.31        3.73        4.14        4.55        3.73        4.28        3           78
3406        玉晶光      356.00      358.50      326.00      345.50      380.00      311.00      330.50      682         15238
3437        榮創        11.30       11.35       10.85       11.15       12.25       10.05       10.90       58          991
3454        晶睿        66.00       67.30       65.20       66.00       72.60       59.40       65.20       17          276
3481        群創        5.86        5.91        5.64        5.77        6.34        5.20        5.64        7728        125768
3504        揚明光      46.00       47.00       42.60       45.45       49.95       40.95       42.60       55          1528
3535        晶彩科      11.35       11.90       10.60       11.05       12.15       9.95        10.60       76          1319
3557        嘉威        39.00       39.90       38.00       39.00       42.90       35.10       38.50       18          525
3563        牧德        252.50      255.00      223.50      248.00      272.50      223.50      223.50      25          3212
3576        聯合再生    4.80        4.95        4.76        4.71        5.18        4.24        4.80        555         8658
3591        艾笛森      8.32        8.47        8.25        8.27        9.09        7.45        8.36        10          150
3622        洋華        15.95       16.50       15.70       15.65       17.20       14.10       16.15       30          392
3669        圓展        26.50       27.10       23.15       25.70       28.25       23.15       23.15       5           4502
3673        TPK-KY      36.75       37.30       35.00       36.00       39.60       32.40       35.20       314         4618
3698        隆達        11.25       11.40       10.70       11.20       12.30       10.10       10.85       40          1493
4934        太極        11.60       11.90       10.45       11.45       12.55       10.35       10.45       137         2847
4935        茂林-KY     85.00       88.00       80.70       82.80       91.00       74.60       80.70       281         6269
4942        嘉彰        27.80       28.35       27.55       27.75       30.50       25.00       27.60       33          745
4956        光鋐        8.28        8.39        8.23        8.25        9.07        7.43        8.23        22          337
4960        誠美材      4.10        4.47        3.90        4.30        4.73        3.87        4.14        14          893
4976        佳凌        14.10       14.60       13.30       13.95       15.30       12.60       13.50       80          1229
5234        達興材料    72.10       72.40       68.10       71.50       78.60       64.40       68.10       17          635
5243        乙盛-KY     26.00       26.15       25.15       25.90       28.45       23.35       25.15       22          998
5484        慧友        7.47        7.47        7.10        7.40        8.14        6.66        7.44        111         253
6116        彩晶        5.39        5.45        5.17        5.29        5.81        4.77        5.17        928         18301
6120        達運        9.24        9.36        8.51        9.20        10.10       8.28        8.51        111         2483
6131        鈞泰        3.49        3.49        3.16        3.49        3.83        3.15        3.17        13          32
6164        華興        4.82        5.10        4.82        4.96        5.45        4.47        4.93        61          280
6168        宏齊        10.20       10.30       9.91        10.20       11.20       9.18        9.93        17          614
6176        瑞儀        82.50       83.80       77.30       82.00       90.20       73.80       77.30       391         4709        
6209        今國光      16.00       16.25       15.35       15.75       17.30       14.20       15.35       44          800         
6225        天瀚        1.98        1.98        1.98        1.98        2.17        1.79        -           -           49          
6226        光鼎        6.37        6.37        6.22        6.30        6.93        5.67        6.25        71          913         
6278        台表科      66.90       67.40       61.40       64.80       71.20       58.40       61.40       422         7359        
6289        華上        1.66        1.66        1.55        1.66        1.82        1.50        1.55        10          64          
6405        悅城        11.30       11.30       10.70       11.20       12.30       10.10       11.00       1           88          
6431        光麗-KY     20.50       21.05       20.50       20.80       22.85       18.75       20.50       2           95          
6443        元晶        4.74        4.85        4.68        4.67        5.13        4.21        4.68        50          1447        
6456        GIS-KY      74.30       74.90       70.20       72.60       79.80       65.40       70.40       168         3040        
6477        安集        17.50       17.50       17.10       17.20       18.90       15.50       17.10       14          329         
6668        中揚光      52.20       52.20       48.30       51.20       56.30       46.10       48.50       54          1352        
6706        惠特        74.40       74.40       66.90       73.30       80.60       66.00       67.20       20          996         
8104        錸寶        27.70       28.05       26.65       27.15       29.85       24.45       26.75       5           220         
8105        凌巨        8.20        8.40        8.06        8.05        8.85        7.25        8.08        48          1753        
8215        明基材      12.75       13.20       12.50       12.80       14.05       11.55       12.65       54          2437        
2314        台揚        14.20       14.40       13.40       14.15       15.55       12.75       13.40       37          1599        
2321        東訊        -           -           -           1.38        1.51        1.25        -           -           -           
2332        友訊        9.30        9.33        8.95        9.17        10.05       8.26        8.97        140         5315        
2345        智邦        171.50      172.50      165.00      168.50      185.00      152.00      165.50      482         8995        
2412        中華電      107.00      107.00      105.00      107.00      117.50      96.30       106.50      1044        16659       
2419        仲琦        17.30       17.60       16.30       17.60       19.35       15.85       16.30       46          1422        
2439        美律        126.00      128.50      124.50      126.00      138.50      113.50      126.50      144         3807        
2444        兆勁        15.25       15.25       13.65       15.05       16.55       13.55       14.70       128         906         
2450        神腦        27.00       27.00       26.00       27.00       29.70       24.30       27.00       20          342         
2455        全新        73.10       73.50       67.50       71.00       78.10       63.90       67.50       158         3202        
2485        兆赫        12.55       12.85       12.35       12.60       13.85       11.35       12.45       54          1561        
2498        宏達電      27.55       28.95       26.95       26.95       29.60       24.30       26.95       651         10826       
3025        星通        14.35       14.45       14.00       14.35       15.75       12.95       14.05       1           215         
3027        盛達        5.80        5.81        5.70        5.77        6.34        5.20        5.70        13          145         
3045        台灣大      102.50      102.50      99.80       103.00      113.00      92.70       101.00      617         11712       
3047        訊舟        6.23        6.38        6.00        6.30        6.93        5.67        6.05        11          1580        
3062        建漢        11.30       11.60       11.20       11.40       12.50       10.30       11.30       45          1650        
3311        閎暉        20.85       20.90       19.65       20.80       22.85       18.75       19.80       9           191         
3380        明泰        16.15       16.25       15.55       16.00       17.60       14.40       15.60       112         3767        
3419        譁裕        9.81        10.15       9.71        9.80        10.75       8.82        9.71        21          821         
3596        智易        61.20       62.80       60.50       58.20       64.00       52.40       60.70       145         5456        
3682        亞太電      5.71        5.75        5.61        5.66        6.22        5.10        5.61        102         4177        
3694        海華        11.90       12.30       11.85       11.90       13.05       10.75       12.05       10          303         
3704        合勤控      11.10       11.65       11.10       11.15       12.25       10.05       11.60       128         3737        
4904        遠傳        61.50       63.50       61.10       62.70       68.90       56.50       63.00       798         7420        
4906        正文        17.10       17.50       16.25       16.90       18.55       15.25       16.35       83          2958        
4977        眾達-KY     90.00       90.50       80.00       87.00       95.70       78.30       80.10       121         2652        
5388        中磊        61.40       61.60       59.30       61.30       67.40       55.20       59.30       100         2026        
6136        富爾特      16.05       16.20       15.90       16.00       17.60       14.40       15.90       4           306         
6142        友勁        4.19        4.50        4.19        4.45        4.89        4.01        4.38        20          309         
6152        百一        4.62        4.62        4.32        4.43        4.87        3.99        4.37        5           128         
6216        居易        23.20       23.75       22.60       23.75       26.10       21.40       22.60       5           191         
6285        啟碁        52.50       53.20       50.00       52.10       57.30       46.90       50.10       64          3085        
6416        瑞祺電通    117.50      121.00      112.00      115.00      126.50      103.50      114.00      230         7596        
6442        光聖        36.25       36.50       34.60       35.00       38.50       31.50       34.60       1           113         
6674        鋐寶科技    17.35       17.45       17.00       17.45       19.15       15.75       -           -           78          
8011        台通        11.40       12.20       11.05       11.55       12.70       10.40       11.05       26          652         
8101        華冠        3.90        4.06        3.70        3.79        4.16        3.42        3.87        5           733         
1471        首利        1.60        1.66        1.51        1.56        1.71        1.41        1.62        10          156         
1582        信錦        68.00       68.40       66.20       68.00       74.80       61.20       66.20       34          851         
2059        川湖        304.00      310.00      295.50      295.00      324.50      265.50      306.00      19          396         
2308        台達電      116.00      119.00      115.00      115.50      127.00      104.00      115.00      570         7497        
2313        華通        28.25       28.50       26.10       27.70       30.45       24.95       26.10       2249        34591       
2316        楠梓電      24.80       25.15       23.70       24.05       26.45       21.65       23.70       160         3960        
2327        國巨        273.00      275.00      250.00      265.00      291.50      238.50      254.50      1157        27359       
2328        廣宇        16.00       16.10       15.75       15.80       17.35       14.25       15.95       86          2270        
2355        敬鵬        22.00       22.20       21.50       21.95       24.10       19.80       21.60       51          1175        
2367        燿華        17.90       18.10       17.10       17.40       19.10       15.70       17.10       720         11887       
2368        金像電      20.60       20.90       18.55       20.05       22.05       18.05       19.10       4768        126409      
2375        凱美        29.25       29.60       28.05       28.60       31.45       25.75       28.05       127         2365        
2383        台光電      101.50      105.50      100.00      101.00      111.00      90.90       100.00      202         5204        
2385        群光        76.00       76.90       75.80       76.90       84.50       69.30       76.00       403         3328        
2392        正崴        27.10       27.35       26.00       26.90       29.55       24.25       26.00       84          2881        
2402        毅嘉        10.15       10.55       10.10       10.15       11.15       9.14        10.55       100         1394        
2413        環科        9.30        9.30        8.89        9.00        9.90        8.10        8.89        25          306         
2415        錩新        12.00       12.10       11.20       12.40       13.60       11.20       11.20       87          556         
2420        新巨        29.15       29.20       28.60       29.15       32.05       26.25       28.60       13          622         
2421        建準        33.50       33.70       32.25       33.00       36.30       29.70       32.55       83          2532        
2428        興勤        68.20       68.20       65.80       67.30       74.00       60.60       65.80       18          402         
2429        銘旺科      17.65       18.05       17.00       17.50       19.25       15.75       17.00       13          252         
2431        聯昌        6.15        6.48        6.00        5.96        6.55        5.37        6.16        12          497         
2440        太空梭      6.83        7.00        6.83        6.87        7.55        6.19        7.00        1           17          
2456        奇力新      80.50       81.40       74.50       78.90       86.70       71.10       74.50       329         7310        
2457        飛宏        5.66        5.80        5.51        5.68        6.24        5.12        5.59        34          926         
2460        建通        7.17        7.48        7.08        7.22        7.94        6.50        7.21        2           120         
2462        良得電      25.50       25.50       23.30       24.70       27.15       22.25       23.80       15          159         
2467        志聖        25.25       25.45       24.80       25.00       27.50       22.50       24.80       18          923         
2472        立隆電      27.65       27.70       26.05       27.30       30.00       24.60       26.05       44          388         
2476        鉅祥        17.55       18.10       17.30       17.55       19.30       15.80       17.80       17          377         
2478        大毅        55.60       56.10       50.00       54.20       59.60       48.80       51.50       312         10566       
2483        百容        16.00       16.15       15.80       16.00       17.60       14.40       15.80       4           148         
2484        希華        15.85       16.10       15.00       15.85       17.40       14.30       15.00       31          1179        
2492        華新科      153.50      154.50      144.00      150.00      165.00      135.00      144.50      829         17164       
2493        揚博        24.00       24.25       23.60       24.15       26.55       21.75       23.65       9           651         
3003        健和興      32.65       32.65       30.90       32.00       35.20       28.80       31.00       18          490         
3011        今皓        4.07        4.23        4.07        4.13        4.54        3.72        4.18        11          130         
3015        全漢        16.50       16.50       16.05       16.35       17.95       14.75       16.10       9           299         
3021        鴻名        12.15       12.45       11.75       12.35       13.55       11.15       11.75       22          162         
3023        信邦        102.00      104.50      100.00      100.50      110.50      90.50       102.00      56          2919        
3026        禾伸堂      89.10       89.70       83.50       87.10       95.80       78.40       83.50       272         3798        
3032        偉訓        20.20       20.85       20.20       20.35       22.35       18.35       20.70       12          275         
3037        欣興        27.40       28.00       26.20       26.50       29.15       23.85       26.20       1694        39940       
3042        晶技        43.10       43.65       40.10       42.50       46.75       38.25       40.10       413         11629       
3044        健鼎        86.90       90.90       86.60       86.80       95.40       78.20       87.40       153         1817        
3058        立德        5.40        5.40        5.05        5.41        5.95        4.87        5.20        20          328         
3090        日電貿      37.70       38.15       36.35       37.30       41.00       33.60       36.50       75          2193        
3229        晟鈦        9.32        9.65        9.15        9.32        10.25       8.39        9.30        2           47          
3296        勝德        12.05       12.20       11.50       12.20       13.40       11.00       11.95       15          105         
3308        聯德        4.30        4.64        4.06        4.30        4.73        3.87        4.21        1           15          
3321        同泰        7.09        7.45        6.88        7.41        8.15        6.67        6.88        16          329         
3338        泰碩        82.00       83.50       77.70       79.80       87.70       71.90       77.70       639         18225       
3376        新日興      106.00      108.00      99.00       106.00      116.50      95.40       99.00       257         3062        
3432        台端        9.00        9.18        9.00        9.21        10.10       8.29        9.03        1           81          
3501        維熹        39.10       39.75       39.00       39.75       43.70       35.80       39.00       14          203         
3533        嘉澤        237.50      245.00      232.00      232.00      255.00      209.00      233.50      51          1954        
3550        聯穎        10.00       10.10       9.93        10.00       11.00       9.00        10.05       100         412         
3593        力銘        8.29        8.29        7.90        8.29        9.11        7.47        7.90        2           107         
3605        宏致        18.85       19.15       18.00       18.75       20.60       16.90       18.05       37          792         
3607        谷崧        9.05        9.16        8.56        9.00        9.90        8.10        8.56        14          280         
3645        達邁        27.70       28.10       26.50       27.60       30.35       24.85       26.50       54          811         
3653        健策        146.00      152.50      141.50      142.50      156.50      128.50      142.00      233         7988        
3679        新至陞      46.60       47.10       45.45       46.70       51.30       42.05       45.45       36          144         
4545        銘鈺        21.15       22.70       21.15       21.10       23.20       19.00       22.45       15          205         
4912        聯德控股-KY 61.00       66.40       61.00       62.50       68.70       56.30       63.00       8           152         
4915        致伸        40.15       40.30       37.75       39.30       43.20       35.40       37.75       321         3922        
4927        泰鼎-KY     50.90       52.70       50.00       49.15       54.00       44.25       50.50       300         14461       
4943        康控-KY     91.90       93.50       88.40       88.10       96.90       79.30       89.30       158         3656        
4958        臻鼎-KY     80.80       85.40       80.00       79.20       87.10       71.30       81.10       592         11419       
4989        榮科        14.05       14.05       13.10       13.55       14.90       12.20       13.10       13          431         
4999        鑫禾        31.55       31.70       30.15       31.55       34.70       28.40       30.40       2           112         
5469        瀚宇博      31.50       31.50       30.40       30.50       33.55       27.45       30.40       308         6215        
6108        競國        19.10       19.10       17.70       18.50       20.35       16.65       17.70       46          769         
6115        鎰勝        38.80       38.80       38.40       38.80       42.65       34.95       38.50       6           326         
6133        金橋        6.70        6.70        6.50        6.94        7.63        6.25        6.70        20          83          
6141        柏承        14.35       14.45       13.90       13.90       15.25       12.55       13.90       42          1040        
6153        嘉聯益      22.60       23.10       21.50       22.10       24.30       19.90       21.50       428         8057        
6155        鈞寶        17.90       17.95       17.10       17.35       19.05       15.65       17.20       18          366         
6165        捷泰        17.00       17.70       15.60       16.90       18.55       15.25       15.60       118         532         
6191        精成科      11.40       11.70       11.20       11.30       12.40       10.20       11.20       99          2334        
6197        佳必琪      23.20       23.40       21.30       23.00       25.30       20.70       21.50       27          1049        
6205        詮欣        19.60       19.85       19.35       19.65       21.60       17.70       19.60       2           45          
6213        聯茂        115.00      121.00      112.50      110.00      121.00      99.00       118.00      192         13558       
6224        聚鼎        52.00       52.30       50.60       51.60       56.70       46.45       50.80       15          305         
6251        定穎        13.70       13.95       13.00       13.60       14.95       12.25       13.05       157         4646        
6269        台郡        91.80       91.90       87.00       89.80       98.70       80.90       87.00       292         6211        
6282        康舒        17.60       17.80       17.00       17.40       19.10       15.70       17.00       79          2422        
6412        群電        47.45       47.70       46.05       47.20       51.90       42.50       46.20       58          1477        
6449        鈺邦        23.00       23.10       22.10       22.50       24.75       20.25       22.15       3           201         
6672        騰輝電子-KY 74.00       75.20       72.50       73.60       80.90       66.30       72.50       40          661         
6715        嘉基        72.10       73.00       67.20       71.00       78.10       63.90       69.90       4           313         
8039        台虹        41.40       41.85       39.50       41.00       45.10       36.90       39.55       113         3657        
8046        南電        46.00       49.15       45.30       44.70       49.15       40.25       47.60       315         16059       
8103        瀚荃        19.00       19.05       17.55       18.80       20.65       16.95       17.65       23          279         
8213        志超        27.20       27.35       26.75       27.05       29.75       24.35       26.75       87          1376        
8249        菱光        16.85       17.00       16.30       16.60       18.25       14.95       16.30       5           248         
2347        聯強        34.70       35.45       34.45       34.60       38.05       31.15       34.45       623         9593        
