股票代號    公司簡稱    開盤        最高        最低        昨收        漲停價      跌停價      當盤成交價  當盤成交量  累積成交量  
6239        力成        115.50      117.50      113.00      114.00      125.00      103.00      114.00      361         4665        
6243        迅杰        9.55        9.55        9.46        9.60        10.55       8.64        9.49        3           122         
6257        矽格        35.90       36.10       35.70       35.75       39.30       32.20       35.85       60          1601        
6271        同欣電      158.00      163.00      157.00      157.50      173.00      142.00      157.00      245         4404        
6415        矽力-KY     1110.00     1135.00     1085.00     1100.00     1210.00     990.00      1100.00     59          581         
6451        訊芯-KY     141.50      141.50      138.00      139.00      152.50      125.50      139.00      145         1679        
6525        捷敏-KY     60.90       61.90       60.80       60.10       66.10       54.10       60.90       9           409         
6531        愛普        117.50      127.50      114.50      116.00      127.50      104.50      123.00      203         9848        
6533        晶心科      118.00      118.50      116.50      117.00      128.50      105.50      117.00      41          376         
6552        易華電      73.50       73.60       72.60       72.80       80.00       65.60       73.20       34          651         
6573        虹揚-KY     20.95       21.00       20.70       20.95       23.00       18.90       20.70       6           59          
8016        矽創        163.00      164.00      159.50      162.00      178.00      146.00      159.50      88          1371        
8028        昇陽半導體  66.80       67.80       66.40       66.00       72.60       59.40       66.40       134         2076        
8081        致新        121.00      121.50      117.50      121.50      133.50      109.50      118.00      69          1718        
8110        華東        10.90       10.95       10.80       10.80       11.85       9.72        10.85       32          457         
8131        福懋科      41.55       41.90       41.05       41.05       45.15       36.95       41.50       59          1699        
8150        南茂        31.35       31.60       31.20       31.10       34.20       28.00       31.25       258         2871        
8261        富鼎        28.40       28.70       27.15       26.70       29.35       24.05       27.15       84          1564        
8271        宇瞻        44.60       44.65       43.90       44.00       48.40       39.60       44.05       55          1273        
2301        光寶科      47.65       47.65       46.60       47.65       52.40       42.90       46.60       968         9505        
2305        全友        6.01        6.07        6.00        6.05        6.65        5.45        6.03        4           317         
2324        仁寶        18.45       18.50       18.30       18.35       20.15       16.55       18.40       634         8548        
2331        精英        12.10       12.30       11.90       12.05       13.25       10.85       11.90       17          692         
2352        佳世達      20.00       20.05       19.90       19.85       21.80       17.90       19.90       235         3437        
2353        宏碁        17.40       17.45       17.00       17.25       18.95       15.55       17.10       528         6660        
2356        英業達      23.10       23.35       22.95       23.05       25.35       20.75       23.35       782         10308       
2357        華碩        218.50      218.50      215.50      217.00      238.50      195.50      216.00      127         819         
2362        藍天        32.00       32.20       31.95       32.00       35.20       28.80       32.05       19          303         
2364        倫飛        2.05        2.05        2.00        2.03        2.23        1.83        2.05        19          37          
2365        昆盈        7.84        7.90        7.84        7.84        8.62        7.06        7.88        3           277         
2376        技嘉        56.90       58.20       56.50       57.70       63.40       52.00       58.00       539         15197       
2377        微星        97.00       99.60       95.80       95.80       105.00      86.30       95.80       440         8528        
2380        虹光        3.84        3.92        3.83        3.85        4.23        3.47        3.86        1           131         
2382        廣達        63.50       63.50       63.00       63.30       69.60       57.00       63.20       371         4259        
2387        精元        35.70       35.90       35.15       35.70       39.25       32.15       35.25       57          876         
2395        研華        313.00      313.50      306.50      309.50      340.00      279.00      306.50      69          392         
2397        友通        80.90       81.00       80.60       80.90       88.90       72.90       -           -           26          
2399        映泰        10.90       11.00       10.70       10.95       12.00       9.86        10.90       50          599         
2405        浩鑫        10.80       10.90       10.75       10.80       11.85       9.72        10.90       63          809         
2417        圓剛        12.35       12.90       12.25       12.25       13.45       11.05       12.60       360         10295       
2424        隴華        -           -           -           30.50       33.55       27.45       -           -           -           
2425        承啟        30.40       30.40       29.65       30.10       33.10       27.10       29.70       36          358         
2442        新美齊      9.85        9.90        9.82        9.80        10.75       8.82        9.85        18          289         
2465        麗臺        10.45       10.45       10.35       10.45       11.45       9.41        10.40       3           55          
3002        歐格        10.45       10.60       10.45       10.50       11.55       9.45        -           -           67          
3005        神基        51.60       51.90       51.10       51.30       56.40       46.20       51.50       70          1524        
3013        晟銘電      12.40       12.80       12.30       12.40       13.60       11.20       12.30       12          286         
3017        奇鋐        35.10       35.10       34.45       34.75       38.20       31.30       34.45       269         4541        
3022        威強電      47.60       47.80       47.40       47.80       52.50       43.05       47.55       6           63          
3046        建碁        14.30       14.50       14.30       14.30       15.70       12.90       -           -           8           
3057        喬鼎        6.40        6.40        6.35        6.37        7.00        5.74        -           -           49          
3060        銘異        13.80       14.10       13.60       14.00       15.40       12.60       13.90       96          1551        
3231        緯創        28.20       28.25       27.90       28.10       30.90       25.30       28.10       327         4492        
3416        融程電      55.40       55.50       55.10       55.40       60.90       49.90       55.50       6           165         
3494        誠研        4.40        4.42        4.38        4.39        4.82        3.96        4.42        3           166         
3515        華擎        107.50      113.50      106.00      105.50      116.00      95.00       110.50      273         5934        
3701        大眾控      13.80       13.85       13.80       13.85       15.20       12.50       13.85       3           10          
3706        神達        34.30       35.05       33.75       33.50       36.85       30.15       34.40       2109        56592       
3712        永崴投控    17.30       17.50       16.95       17.35       19.05       15.65       17.05       12          355         
4916        事欣科      29.90       29.90       29.45       29.70       32.65       26.75       29.65       7           158         
4938        和碩        67.00       67.20       65.90       66.70       73.30       60.10       66.30       400         4627        
5215        科嘉-KY     62.00       62.10       60.50       61.90       68.00       55.80       60.50       13          325         
5258        虹堡        27.20       27.40       27.00       27.15       29.85       24.45       27.10       6           177         
5264        鎧勝-KY     44.00       44.30       43.50       43.70       48.05       39.35       44.30       61          1078        
6117        迎廣        14.60       14.75       14.60       14.75       16.20       13.30       -           -           11          
6128        上福        29.50       29.65       29.50       29.70       32.65       26.75       -           -           21          
6166        凌華        56.10       56.20       56.00       56.00       61.60       50.40       56.00       76          557         
6172        互億        20.45       20.65       20.20       20.60       22.65       18.55       20.65       53          332         
6206        飛捷        75.80       76.30       75.20       75.70       83.20       68.20       75.50       3           203         
6230        超眾        241.50      244.00      240.00      239.00      262.50      215.50      242.00      67          820         
6235        華孚        12.10       12.15       11.95       12.00       13.20       10.80       -           -           53          
6277        宏正        85.50       85.70       85.20       85.50       94.00       77.00       85.40       2           35          
6414        樺漢        237.00      240.50      236.00      235.50      259.00      212.00      240.50      83          907         
6579        研揚        70.20       70.20       69.90       70.20       77.20       63.20       -           -           27          
6591        動力-KY     52.00       52.20       50.70       51.40       56.50       46.30       50.80       17          290         
6669        緯穎        764.00      786.00      764.00      761.00      837.00      685.00      784.00      135         1950        
8114        振樺電      101.00      101.50      100.00      101.00      111.00      90.90       -           -           65          
8163        達方        39.80       39.80       39.00       39.20       43.10       35.30       39.05       33          889         
8210        勤誠        98.00       98.50       96.20       97.60       107.00      87.90       96.20       57          786         
9912        偉聯        7.97        7.99        7.97        7.99        8.78        7.20        -           -           4           
2323        中環        9.05        9.12        8.96        9.05        9.95        8.15        8.96        1004        7842        
2340        光磊        23.85       23.95       23.55       23.80       26.15       21.45       23.80       187         2536        
2349        錸德        5.93        5.99        5.90        5.90        6.49        5.31        5.94        127         2069        
2374        佳能        14.25       14.35       14.15       14.15       15.55       12.75       14.20       9           157         
2393        億光        35.25       35.30       34.30       35.00       38.50       31.50       34.80       106         3170        
2406        國碩        13.85       14.00       13.55       13.75       15.10       12.40       13.70       266         2950        
2409        友達        10.90       10.90       10.65       10.80       11.85       9.72        10.75       5369        46079       
2426        鼎元        13.70       13.75       13.55       13.65       15.00       12.30       13.65       90          602         
2438        翔耀        6.78        6.91        6.70        6.79        7.46        6.12        6.71        6           58          
2448        晶電        32.25       32.25       31.40       32.00       35.20       28.80       31.55       792         16352       
2466        冠西電      34.85       34.95       34.60       34.85       38.30       31.40       34.85       2           61          
2486        一詮        8.14        8.15        8.10        8.12        8.93        7.31        8.13        13          376         
2489        瑞軒        9.70        9.79        9.70        9.74        10.70       8.77        9.75        21          707         
2491        吉祥全      10.70       10.90       10.40       10.55       11.60       9.50        10.60       5           71          
2499        東貝        6.24        6.26        6.20        6.22        6.84        5.60        6.25        50          404         
3008        大立光      4780.00     4795.00     4685.00     4725.00     5195.00     4255.00     4690.00     40          320         
3019        亞光        92.60       93.10       91.00       92.10       101.00      82.90       91.00       591         8419        
3024        憶聲        7.90        7.90        7.76        7.89        8.67        7.11        7.79        23          249         
3031        佰鴻        15.10       15.20       15.05       15.00       16.50       13.50       15.20       8           279         
3038        全台        15.80       15.95       15.80       15.75       17.30       14.20       15.90       34          616         
3049        和鑫        12.25       12.30       12.10       12.15       13.35       10.95       12.10       418         3306        
3050        鈺德        10.85       10.85       10.65       10.70       11.75       9.63        10.65       10          219         
3051        力特        3.55        3.63        3.55        3.55        3.90        3.20        3.62        12          457         
3059        華晶科      21.60       21.65       21.15       21.40       23.50       19.30       21.30       17          381         
3149        正達        8.30        8.30        8.26        8.30        9.13        7.47        8.27        3           96          
3356        奇偶        29.35       29.75       28.35       28.65       31.50       25.80       28.35       81          1512        
3383        新世紀      5.49        5.53        5.40        5.50        6.05        4.95        -           -           50          
3406        玉晶光      535.00      553.00      534.00      531.00      584.00      478.00      547.00      824         11184       
3437        榮創        16.95       16.95       16.50       16.80       18.45       15.15       16.50       37          614         
3454        晶睿        93.50       93.50       91.00       92.20       101.00      83.00       91.00       28          406         
3481        群創        8.98        9.01        8.78        8.94        9.83        8.05        8.82        6458        91692       
3504        揚明光      74.80       75.60       73.80       74.80       82.20       67.40       75.30       60          749         
3535        晶彩科      19.35       19.50       19.00       19.20       21.10       17.30       19.10       17          283         
3557        嘉威        54.20       54.50       53.70       53.90       59.20       48.55       53.70       27          477         
3563        牧德        395.00      396.50      385.50      391.00      430.00      352.00      388.00      54          590         
3576        聯合再生    7.42        7.54        7.40        7.37        8.10        6.64        7.44        237         7905        
3591        艾笛森      11.70       11.85       11.65       11.90       13.05       10.75       11.75       5           117         
3622        洋華        19.80       20.20       19.70       19.70       21.65       17.75       19.70       40          508         
3669        圓展        25.00       26.40       24.60       24.90       27.35       22.45       26.30       168         3716        
3673        TPK-KY      48.35       48.40       47.70       48.20       53.00       43.40       47.80       186         2493        
3698        隆達        16.65       16.75       16.40       16.60       18.25       14.95       16.45       60          690         
4934        太極        19.70       20.30       19.30       18.90       20.75       17.05       19.55       371         10701       
4935        茂林-KY     138.00      139.50      135.00      136.50      150.00      123.00      135.50      376         3733        
4942        嘉彰        38.20       38.35       38.05       38.15       41.95       34.35       38.15       12          320         
4956        光鋐        13.30       13.30       13.10       13.20       14.50       11.90       13.15       17          190         
4960        誠美材      7.25        7.25        7.01        7.12        7.83        6.41        7.10        41          724         
4976        佳凌        25.05       25.30       24.60       24.90       27.35       22.45       24.60       7           201         
5234        達興材料    87.40       87.50       86.50       87.40       96.10       78.70       86.90       7           75          
5243        乙盛-KY     35.10       35.15       34.75       34.75       38.20       31.30       34.90       9           293         
5484        慧友        9.10        9.11        9.00        9.18        10.05       8.27        9.11        1           40          
6116        彩晶        7.24        7.26        7.15        7.20        7.92        6.48        7.15        1030        8877        
6120        達運        14.30       14.40       14.10       14.20       15.60       12.80       14.15       19          739         
6131        鈞泰        3.50        3.50        3.40        3.40        3.74        3.06        3.40        44          76          
6164        華興        6.70        6.74        6.64        6.70        7.37        6.03        -           -           21          
6168        宏齊        12.55       12.60       12.35       12.45       13.65       11.25       12.35       33          394         
6176        瑞儀        104.50      104.50      103.00      104.00      114.00      93.60       103.50      161         2376        
6209        今國光      26.40       26.45       25.90       26.10       28.70       23.50       25.95       18          516         
6225        天瀚        -           -           -           2.39        2.62        2.16        -           -           -           
6226        光鼎        7.35        7.39        7.28        7.35        8.08        6.62        7.30        131         1008        
6278        台表科      112.50      112.50      108.00      110.50      121.50      99.50       108.00      466         6053        
6289        華上        0.80        0.83        0.80        0.80        0.88        0.72        0.83        46          100         
6405        悅城        13.75       13.95       13.75       13.60       14.95       12.25       13.95       9           118         
6431        光麗-KY     26.90       26.95       26.50       26.55       29.20       23.90       26.90       1           23          
6443        元晶        7.73        7.76        7.64        7.68        8.44        6.92        7.66        17          1349        
6456        GIS-KY      103.50      104.00      102.50      103.50      113.50      93.20       103.00      114         1343        
6477        安集        23.05       23.10       22.90       22.95       25.20       20.70       22.95       1           139         
6668        中揚光      83.00       84.30       82.60       82.10       90.30       73.90       82.60       71          1393        
6706        惠特        116.00      116.50      111.00      115.00      126.50      103.50      112.00      48          1290        
8104        錸寶        44.85       45.00       44.20       45.00       49.50       40.50       -           -           99          
8105        凌巨        12.90       12.95       12.70       12.80       14.05       11.55       12.75       124         903         
8215        明基材      20.40       20.40       19.80       20.35       22.35       18.35       20.30       832         11094       
2314        台揚        21.90       22.05       21.60       21.75       23.90       19.60       21.65       37          398         
2321        東訊        1.68        1.68        1.68        1.61        1.77        1.45        1.68        3           3           
2332        友訊        14.20       14.30       14.10       14.15       15.55       12.75       14.15       334         3369        
2345        智邦        183.50      188.00      182.50      182.00      200.00      164.00      183.50      455         8640        
2412        中華電      110.00      110.50      109.50      110.00      121.00      99.00       109.50      731         6702        
2419        仲琦        23.95       24.05       23.80       23.75       26.10       21.40       23.85       23          371         
2439        美律        148.50      149.00      145.50      148.50      163.00      134.00      147.00      142         3043        
2444        兆勁        19.40       19.40       19.10       19.45       21.35       17.55       19.40       69          312         
2450        神腦        31.80       31.95       31.75       31.80       34.95       28.65       31.80       1           84          
2455        全新        108.50      109.50      107.50      107.00      117.50      96.30       108.00      179         1978        
2485        兆赫        18.10       18.30       17.95       18.05       19.85       16.25       18.00       36          427         
2498        宏達電      35.00       35.35       34.80       34.70       38.15       31.25       35.30       282         3860        
3025        星通        21.00       21.00       20.35       20.85       22.90       18.80       20.70       5           37          
3027        盛達        7.92        7.92        7.83        7.85        8.63        7.07        7.88        1           113         
3045        台灣大      109.00      109.50      108.50      108.50      119.00      97.70       108.50      625         4384        
3047        訊舟        9.29        9.31        9.21        9.22        10.10       8.30        9.26        7           150         
3062        建漢        15.90       15.95       15.80       15.85       17.40       14.30       15.85       22          646         
3311        閎暉        24.50       24.60       24.40       24.45       26.85       22.05       -           -           37          
3380        明泰        22.10       22.15       21.90       21.95       24.10       19.80       21.90       131         1377        
3419        譁裕        15.55       15.55       15.35       15.35       16.85       13.85       15.35       5           89          
3596        智易        84.30       84.70       83.00       83.60       91.90       75.30       83.70       67          1231        
3682        亞太電      7.95        7.95        7.83        7.83        8.61        7.05        7.83        267         5311        
3694        海華        17.05       17.85       17.00       16.25       17.85       14.65       17.85       4           1566        
3704        合勤控      17.05       17.05       16.70       16.85       18.50       15.20       16.70       116         1252        
4904        遠傳        68.20       68.40       67.40       68.90       75.70       62.10       67.60       381         6387        
4906        正文        24.25       24.35       23.70       23.80       26.15       21.45       23.85       208         6278        
4977        眾達-KY     118.50      119.00      114.00      118.00      129.50      106.50      115.00      214         2917        
5388        中磊        77.00       77.60       76.80       76.90       84.50       69.30       77.10       14          1276        
6136        富爾特      19.75       19.75       19.55       19.65       21.60       17.70       19.60       2           87          
6142        友勁        6.92        7.02        6.92        7.00        7.70        6.30        6.98        1           88          
6152        百一        6.54        6.54        6.42        6.54        7.19        5.89        6.46        5           135         
6216        居易        27.60       27.70       27.60       27.65       30.40       24.90       -           -           67          
6285        啟碁        72.40       72.40       71.90       71.90       79.00       64.80       72.20       31          821         
6416        瑞祺電通    123.50      123.50      119.00      122.50      134.50      110.50      120.50      109         2100        
6442        光聖        37.25       37.25       37.10       37.20       40.90       33.50       -           -           107         
6674        鋐寶科技    27.30       27.35       27.20       27.20       29.90       24.50       27.35       2           23          
8011        台通        15.60       15.70       15.45       15.55       17.10       14.00       15.45       5           178         
8101        華冠        6.12        6.12        6.02        6.12        6.73        5.51        6.08        2           626         
1471        首利        2.50        2.64        2.50        2.59        2.84        2.34        -           -           22          
1582        信錦        88.70       88.70       88.00       88.30       97.10       79.50       88.60       52          337         
2059        川湖        365.00      365.00      355.00      363.00      399.00      327.00      355.00      17          348         
2308        台達電      144.00      145.00      142.50      143.50      157.50      129.50      144.00      350         4088        
2313        華通        43.20       44.20       43.15       42.85       47.10       38.60       44.05       880         19782       
2316        楠梓電      33.40       33.65       33.05       33.10       36.40       29.80       33.20       103         2337        
2327        國巨        463.00      466.00      457.50      460.00      506.00      414.00      457.50      757         10661       
2328        廣宇        20.90       20.95       20.60       20.90       22.95       18.85       20.70       72          1263        
2355        敬鵬        31.80       31.90       31.40       31.35       34.45       28.25       31.55       21          704         
2367        燿華        29.80       29.95       29.60       29.60       32.55       26.65       29.60       306         3115        
2368        金像電      15.85       16.00       15.70       15.70       17.25       14.15       15.85       891         12574       
2375        凱美        41.30       41.40       40.55       40.90       44.95       36.85       40.55       141         1527        
2383        台光電      128.50      131.00      127.50      127.50      140.00      115.00      127.50      228         3603        
2385        群光        86.80       87.10       85.60       86.70       95.30       78.10       85.60       152         1153        
2392        正崴        39.20       39.20       38.40       38.85       42.70       35.00       38.75       78          1901        
2402        毅嘉        15.35       15.40       15.20       15.15       16.65       13.65       15.30       15          477         
2413        環科        14.55       14.55       14.25       14.40       15.80       13.00       14.30       18          117         
2415        錩新        17.60       17.60       17.55       17.65       19.40       15.90       -           -           11          
2420        新巨        36.20       36.40       36.15       36.20       39.80       32.60       36.15       3           146         
2421        建準        41.15       41.45       40.70       40.90       44.95       36.85       40.80       93          900         
2428        興勤        89.00       89.10       88.10       88.50       97.30       79.70       88.50       4           188         
2429        銘旺科      31.95       32.35       30.00       32.00       35.20       28.80       30.40       37          610         
2431        聯昌        9.49        9.55        9.42        9.47        10.40       8.53        9.50        29          201         
2440        太空梭      8.40        8.56        8.40        8.56        9.41        7.71        -           -           18          
2456        奇力新      124.00      125.50      122.50      123.00      135.00      111.00      123.50      404         6846        
2457        飛宏        8.72        8.77        8.62        8.69        9.55        7.83        8.63        15          215         
2460        建通        9.56        9.56        9.45        9.53        10.45       8.58        9.45        7           26          
2462        良得電      25.50       25.75       25.50       25.70       28.25       23.15       25.65       10          47          
2467        志聖        23.85       23.85       23.65       23.60       25.95       21.25       23.70       4           152         
2472        立隆電      38.90       39.30       38.70       38.75       42.60       34.90       38.70       19          175         
2476        鉅祥        22.25       22.40       22.20       22.25       24.45       20.05       22.35       2           57          
2478        大毅        80.00       80.20       78.00       78.90       86.70       71.10       78.00       868         9812        
2483        百容        20.10       20.10       20.00       20.15       22.15       18.15       20.10       1           67          
2484        希華        18.95       19.05       18.80       18.90       20.75       17.05       18.90       6           479         
2492        華新科      238.00      239.00      235.00      235.00      258.50      211.50      236.50      680         8961        
2493        揚博        27.55       27.60       27.50       27.50       30.25       24.75       27.50       53          97          
3003        健和興      43.70       43.80       43.30       43.40       47.70       39.10       43.40       11          301         
3011        今皓        6.30        6.35        6.28        6.30        6.93        5.67        6.32        4           50          
3015        全漢        21.00       21.15       21.00       21.00       23.10       18.90       21.10       4           163         
3021        鴻名        15.10       15.10       15.00       15.10       16.60       13.60       15.10       10          81          
3023        信邦        132.50      136.50      132.50      131.50      144.50      118.50      136.00      66          1115        
3026        禾伸堂      118.50      118.50      116.50      117.00      128.50      105.50      118.00      279         3863        
3032        偉訓        26.45       26.70       26.40       26.40       29.00       23.80       26.55       7           116         
3037        欣興        42.15       42.85       41.90       41.75       45.90       37.60       42.00       1804        22523       
3042        晶技        47.55       48.45       47.00       47.15       51.80       42.45       48.00       320         8440        
3044        健鼎        120.00      120.00      117.50      118.00      129.50      106.50      118.00      73          772         
3058        立德        6.52        6.57        6.50        6.55        7.20        5.90        6.51        14          100         
3090        日電貿      55.40       55.40       54.50       54.50       59.90       49.05       54.60       202         4007        
3229        晟鈦        11.80       12.10       11.80       11.80       12.95       10.65       11.80       4           23          
3296        勝德        15.00       15.05       14.75       14.90       16.35       13.45       14.95       5           108         
3308        聯德        5.56        5.58        5.53        5.52        6.07        4.97        5.58        1           6           
3321        同泰        12.50       12.50       12.05       12.40       13.60       11.20       12.20       4           710         
3338        泰碩        75.80       76.40       75.10       74.90       82.30       67.50       75.20       152         1809        
3376        新日興      152.50      154.50      149.00      151.00      166.00      136.00      149.50      274         3861        
3432        台端        12.20       12.30       12.05       12.20       13.40       11.00       12.15       2           36          
3501        維熹        48.00       48.10       47.35       47.35       52.00       42.65       47.40       2           113         
3533        嘉澤        312.00      313.00      302.50      309.00      339.50      278.50      309.50      54          1413        
3550        聯穎        13.40       13.50       13.30       13.40       14.70       12.10       -           -           47          
3593        力銘        8.33        8.45        8.20        8.27        9.09        7.45        8.45        1           131         
3605        宏致        27.50       27.70       27.35       27.25       29.95       24.55       27.40       7           411         
3607        谷崧        14.70       14.70       14.20       14.60       16.05       13.15       14.45       21          462         
3645        達邁        43.50       44.40       43.45       42.90       47.15       38.65       43.50       32          757         
3653        健策        242.00      243.50      234.00      240.00      264.00      216.00      235.00      349         4520        
3679        新至陞      61.20       61.20       60.70       61.00       67.10       54.90       60.70       4           67          
4545        銘鈺        27.80       27.80       26.35       25.30       27.80       22.80       27.65       24          934         
4912        聯德控股-KY 102.00      102.00      99.20       100.50      110.50      90.50       99.50       3           22          
4915        致伸        53.60       54.00       53.10       53.50       58.80       48.15       53.20       197         2651        
4927        泰鼎-KY     56.60       57.40       53.90       58.20       64.00       52.40       55.50       1222        33988       
4943        康控-KY     153.00      153.50      150.00      151.50      166.50      136.50      150.00      274         2185        
4958        臻鼎-KY     123.50      124.50      122.50      123.00      135.00      111.00      123.00      168         2791        
4989        榮科        21.30       21.75       21.10       21.10       23.20       19.00       21.15       1           101         
4999        鑫禾        40.30       40.30       39.85       40.10       44.10       36.10       39.90       1           54          
5469        瀚宇博      39.30       39.55       38.85       39.00       42.90       35.10       38.85       180         2216        
6108        競國        24.30       24.50       24.10       24.30       26.70       21.90       24.10       45          216         
6115        鎰勝        44.95       45.05       44.80       44.85       49.30       40.40       44.80       1           88          
6133        金橋        7.53        7.55        7.45        7.51        8.26        6.76        7.45        11          83          
6141        柏承        18.40       18.45       18.15       18.35       20.15       16.55       18.15       16          273         
6153        嘉聯益      33.70       33.95       33.40       33.65       37.00       30.30       33.40       452         4431        
6155        鈞寶        28.15       28.20       27.50       27.55       30.30       24.80       27.75       67          809         
6165        捷泰        24.90       24.90       23.50       24.50       26.95       22.05       24.10       33          946         
6191        精成科      15.35       15.35       15.10       15.25       16.75       13.75       15.15       67          963         
6197        佳必琪      30.30       30.35       29.95       30.00       33.00       27.00       30.15       7           192         
6205        詮欣        24.45       24.45       24.40       24.35       26.75       21.95       -           -           5           
6213        聯茂        137.50      139.00      135.50      135.50      149.00      122.00      136.00      357         5252        
6224        聚鼎        65.60       66.20       65.60       65.90       72.40       59.40       65.90       6           219         
6251        定穎        15.90       16.10       15.55       15.60       17.15       14.05       15.60       255         5347        
6269        台郡        120.50      122.00      119.00      119.00      130.50      107.50      121.50      321         6596        
6282        康舒        24.55       24.75       24.35       24.35       26.75       21.95       24.50       416         6872        
6412        群電        61.50       62.60       61.50       61.50       67.60       55.40       62.20       19          640         
6449        鈺邦        34.70       35.00       34.65       34.70       38.15       31.25       34.80       39          130         
6672        騰輝電子-KY 87.50       87.80       86.80       86.80       95.40       78.20       86.80       21          406         
6715        嘉基        116.00      119.00      113.50      116.50      128.00      105.00      116.50      25          1160        
8039        台虹        46.00       47.55       46.00       45.95       50.50       41.40       47.30       159         5701        
8046        南電        49.50       51.00       49.10       48.55       53.40       43.70       50.80       751         16599       
8103        瀚荃        24.35       24.35       24.25       24.30       26.70       21.90       24.30       3           52          
8213        志超        33.80       33.85       33.35       33.50       36.85       30.15       33.35       31          761         
