股票代號    公司簡稱    開盤        最高        最低        昨收        漲停價      跌停價      當盤成交價  當盤成交量  累積成交量  
2305        全友        5.96        6.09        5.84        5.97        6.56        5.38        5.87        3           204
2324        仁寶        18.15       18.20       18.00       18.15       19.95       16.35       18.05       919         16226
2331        精英        11.50       11.50       11.25       11.55       12.70       10.40       11.30       12          255
2352        佳世達      18.95       18.95       18.75       19.00       20.90       17.10       18.80       132         2755
2353        宏碁        16.35       16.40       16.15       16.50       18.15       14.85       16.20       651         7194
2356        英業達      23.20       23.25       23.00       23.20       25.50       20.90       23.05       672         5624
2357        華碩        203.00      204.00      201.00      203.00      223.00      183.00      202.00      208         1799
2362        藍天        31.70       31.80       31.40       31.75       34.90       28.60       31.60       20          242
2364        倫飛        1.82        2.00        1.82        1.96        2.15        1.77        2.00        12          86
2365        昆盈        7.40        7.44        7.34        7.44        8.18        6.70        7.44        6           187
2376        技嘉        52.40       52.90       51.90       52.60       57.80       47.35       52.60       198         4312
2377        微星        91.60       91.60       89.20       91.70       100.50      82.60       89.20       392         3298
2380        虹光        4.00        4.00        3.88        3.88        4.26        3.50        3.88        18          137
2382        廣達        62.00       62.10       61.60       62.30       68.50       56.10       61.80       489         6798
2387        精元        33.20       33.20       32.65       33.05       36.35       29.75       32.80       21          417
2395        研華        296.00      296.00      290.50      296.50      326.00      267.00      291.50      151         810
2397        友通        80.00       80.00       78.90       79.70       87.60       71.80       79.00       3           77
2399        映泰        10.25       10.25       10.05       10.25       11.25       9.23        10.15       14          423
2405        浩鑫        10.10       10.10       9.90        10.15       11.15       9.14        9.97        28          786
2417        圓剛        13.10       13.35       12.80       13.25       14.55       11.95       12.85       525         8952
2424        隴華        25.00       25.00       25.00       25.55       28.10       23.00       -           -           4
2425        承啟        27.80       27.95       26.90       27.80       30.55       25.05       27.40       17          405
2442        新美齊      9.33        9.33        9.16        9.34        10.25       8.41        9.17        32          628
2465        麗臺        9.90        9.91        9.80        10.10       11.10       9.09        9.90        1           73
3002        歐格        10.25       10.30       10.20       10.30       11.30       9.27        10.25       1           28
3005        神基        51.00       51.30       50.40       51.00       56.10       45.90       50.60       122         1839
3013        晟銘電      11.85       11.95       11.75       11.95       13.10       10.80       11.95       14          98
3017        奇鋐        33.70       34.60       33.60       34.10       37.50       30.70       34.45       239         8225
3022        威強電      45.65       45.65       45.00       45.70       50.20       41.15       45.10       2           60
3046        建碁        13.95       14.00       13.95       14.00       15.40       12.60       14.00       2           13
3057        喬鼎        6.23        6.23        6.18        6.23        6.85        5.61        6.19        2           161
3060        銘異        14.80       15.65       14.70       14.90       16.35       13.45       15.55       167         4038
3231        緯創        26.95       27.00       26.20       27.20       29.90       24.50       26.25       1065        16392
3416        融程電      55.20       55.30       55.00       55.30       60.80       49.80       55.20       4           53
3494        誠研        4.28        4.36        4.26        4.31        4.74        3.88        4.33        4           49
3515        華擎        109.00      109.50      105.50      110.00      121.00      99.00       106.50      179         1998
3701        大眾控      13.85       13.85       13.85       13.80       15.15       12.45       -           -           1
3706        神達        34.00       34.15       33.60       34.25       37.65       30.85       34.10       295         7405
3712        永崴投控    16.10       16.10       15.90       16.15       17.75       14.55       16.00       3           214
4916        事欣科      28.95       28.95       28.65       28.95       31.80       26.10       28.80       5           109
4938        和碩        62.10       62.30       61.20       62.90       69.10       56.70       61.30       681         7899
5215        科嘉-KY     54.40       54.80       53.50       55.00       60.50       49.50       53.50       24          238
5258        虹堡        25.00       25.85       25.00       25.40       27.90       22.90       25.00       8           135
5264        鎧勝-KY     41.65       41.70       40.50       42.10       46.30       37.90       41.00       48          796
6117        迎廣        15.20       15.20       14.70       15.15       16.65       13.65       14.70       5           26
6128        上福        29.10       29.10       28.80       29.00       31.90       26.10       28.80       1           29
6166        凌華        56.30       56.40       56.30       56.30       61.90       50.70       56.30       23          463
6172        互億        20.25       20.25       19.90       20.25       22.25       18.25       20.00       19          98
6206        飛捷        72.50       72.50       71.80       72.60       79.80       65.40       71.80       12          266
6230        超眾        228.00      234.50      227.50      230.50      253.50      207.50      230.50      73          853
6235        華孚        11.35       11.45       11.30       11.50       12.65       10.35       11.40       7           114
6277        宏正        84.40       84.50       84.10       84.50       92.90       76.10       84.20       9           104
6414        樺漢        221.00      231.50      219.00      221.00      243.00      199.00      229.00      65          1794
6579        研揚        70.40       70.40       69.70       70.70       77.70       63.70       70.00       2           26
6591        動力-KY     47.40       47.40       46.20       47.40       52.10       42.70       46.20       23          436
6669        緯穎        745.00      745.00      725.00      745.00      819.00      671.00      725.00      118         1170
8114        振樺電      96.00       96.00       94.80       96.00       105.50      86.40       95.00       2           75
8163        達方        37.55       37.60       37.25       37.70       41.45       33.95       37.40       22          988
8210        勤誠        89.00       96.70       88.30       89.00       97.90       80.10       93.60       128         4185
9912        偉聯        8.17        8.19        8.04        8.09        8.89        7.29        8.19        2           12
2323        中環        8.03        8.03        7.82        8.05        8.85        7.25        7.90        514         8613
2340        光磊        22.75       23.20       22.65       22.90       25.15       20.65       22.90       76          760
2349        錸德        5.29        5.29        5.16        5.32        5.85        4.79        5.22        168         3469
2374        佳能        14.00       14.00       13.85       14.00       15.40       12.60       13.90       7           154
2393        億光        32.80       33.35       32.55       32.85       36.10       29.60       33.00       103         2718
2406        國碩        13.05       13.50       12.80       13.05       14.35       11.75       13.20       623         8813
2409        友達        9.53        9.56        9.30        9.64        10.60       8.68        9.34        4434        53364
2426        鼎元        13.05       13.25       13.00       13.05       14.35       11.75       13.10       20          571
2438        翔耀        6.35        6.68        6.35        6.68        7.34        6.02        -           -           31
2448        晶電        33.05       33.95       33.05       33.10       36.40       29.80       33.45       2138        41993
2466        冠西電      34.85       34.85       34.35       34.95       38.40       31.50       34.45       2           49
2486        一詮        7.64        7.66        7.57        7.68        8.44        6.92        7.62        1           326
2489        瑞軒        9.15        9.15        8.98        9.15        10.05       8.24        9.00        42          1252
2491        吉祥全      10.25       10.35       10.15       10.15       11.15       9.14        10.20       1           132
2499        東貝        6.22        6.80        6.20        6.19        6.80        5.58        6.80        44          4850
3008        大立光      4585.00     4620.00     4565.00     4600.00     5060.00     4140.00     4565.00     69          455
3019        亞光        83.90       84.30       82.70       84.60       93.00       76.20       83.20       131         2077
3024        憶聲        7.39        7.45        7.35        7.47        8.21        6.73        7.42        7           184
3031        佰鴻        14.50       14.50       14.10       14.40       15.80       13.00       14.10       31          275
3038        全台        15.20       15.85       15.15       15.30       16.80       13.80       15.75       76          1097
3049        和鑫        11.35       11.45       11.25       11.40       12.50       10.30       11.30       143         2728
3050        鈺德        10.55       10.60       10.50       10.65       11.70       9.59        10.50       15          360
3051        力特        3.80        3.80        3.70        3.84        4.22        3.46        3.72        49          519
3059        華晶科      20.90       20.95       20.60       20.95       23.00       18.90       20.65       41          452
3149        正達        7.81        7.81        7.66        7.79        8.56        7.02        7.71        4           386
3356        奇偶        26.90       26.90       26.40       26.95       29.60       24.30       26.65       6           147
3383        新世紀      5.06        5.50        4.88        5.20        5.72        4.68        -           -           50
3406        玉晶光      520.00      525.00      513.00      528.00      580.00      475.50      515.00      663         5725
3437        榮創        15.95       16.20       15.90       16.10       17.70       14.50       16.10       34          769
3454        晶睿        88.80       88.80       87.30       89.00       97.90       80.10       87.90       5           125
3481        群創        7.95        7.98        7.80        8.02        8.82        7.22        7.85        5017        85102
3504        揚明光      74.80       75.30       74.00       75.20       82.70       67.70       74.20       22          271
3535        晶彩科      17.60       17.60       17.30       17.50       19.25       15.75       17.40       9           377
3557        嘉威        57.50       59.40       57.20       58.40       64.20       52.60       57.90       30          642
3563        牧德        384.00      384.00      374.00      384.00      422.00      346.00      374.50      35          443
3576        聯合再生    6.86        6.90        6.81        6.93        7.62        6.24        6.83        329         3812
3591        艾笛森      11.40       11.45       11.30       11.45       12.55       10.35       11.40       1           113
3622        洋華        19.20       19.20       18.95       19.30       21.20       17.40       19.05       7           266
3669        圓展        34.50       37.10       34.50       36.00       39.60       32.40       35.00       319         5492
3673        TPK-KY      46.10       46.30       45.60       46.60       51.20       41.95       45.65       91          1458
3698        隆達        16.05       16.40       15.95       16.20       17.80       14.60       16.20       93          1681
4934        太極        17.00       17.15       16.70       17.40       19.10       15.70       16.70       151         4017
4935        茂林-KY     135.50      137.00      132.00      135.50      149.00      122.00      133.00      366         4225
4942        嘉彰        37.65       37.80       37.35       37.85       41.60       34.10       37.55       6           175
4956        光鋐        12.95       12.95       12.70       12.95       14.20       11.70       12.80       13          156
4960        誠美材      6.95        6.95        6.71        6.95        7.64        6.26        6.71        2           261
4976        佳凌        22.65       22.65       22.30       22.70       24.95       20.45       22.35       8           192
5234        達興材料    86.70       88.00       86.40       86.70       95.30       78.10       87.10       10          410
5243        乙盛-KY     32.90       33.15       32.80       33.30       36.60       30.00       32.95       7           230
5484        慧友        8.68        8.85        8.68        8.88        9.76        8.00        -           -           36
6116        彩晶        6.99        7.02        6.92        7.05        7.75        6.35        6.98        268         8945
6120        達運        14.00       14.40       13.60       13.95       15.30       12.60       13.70       205         6175
6131        鈞泰        3.60        3.60        3.60        3.65        4.01        3.29        3.60        41          310
6164        華興        6.71        6.73        6.66        6.73        7.40        6.06        6.72        100         139
6168        宏齊        12.10       12.15       11.95       12.10       13.30       10.90       11.95       10          184
6176        瑞儀        98.60       99.90       98.20       99.10       109.00      89.20       98.20       216         3178
6209        今國光      24.60       24.65       24.10       24.70       27.15       22.25       24.35       13          386
6225        天瀚        2.31        2.31        2.31        2.22        2.44        2.00        -           -           8
6226        光鼎        7.13        7.13        7.06        7.11        7.82        6.40        7.12        65          313
6278        台表科      92.00       94.10       91.20       92.10       101.00      82.90       92.30       665         6307
6289        FAIL        
6405        悅城        14.55       14.60       14.40       14.60       16.05       13.15       14.55       1           26
6431        光麗-KY     26.80       26.80       25.30       25.85       28.40       23.30       -           -           44
6443        元晶        6.99        7.04        6.95        6.99        7.68        6.30        6.95        101         1070
6456        GIS-KY      97.00       97.40       95.80       98.00       107.50      88.20       95.90       99          1999
6477        安集        21.60       21.60       21.40       21.60       23.75       19.45       21.45       8           206
6668        中揚光      76.30       78.00       74.80       76.40       84.00       68.80       75.10       29          515
6706        惠特        95.00       95.00       93.00       96.50       106.00      86.90       93.50       21          708
8104        錸寶        42.55       42.85       42.25       42.55       46.80       38.30       42.70       5           137
8105        凌巨        12.25       12.30       12.05       12.35       13.55       11.15       12.05       63          872
8215        明基材      18.10       18.25       17.75       18.30       20.10       16.50       17.80       168         3656
2314        台揚        20.60       20.70       20.40       20.80       22.85       18.75       20.45       15          357
2321        東訊        1.59        1.60        1.59        1.59        1.74        1.44        -           -           51
2332        友訊        12.85       13.05       12.85       13.15       14.45       11.85       12.90       212         2089
2345        智邦        177.50      179.00      173.00      179.00      196.50      161.50      178.00      434         5499
2412        中華電      109.50      110.00      108.50      110.00      121.00      99.00       108.50      1027        7530
2419        仲琦        23.50       23.65       23.35       23.65       26.00       21.30       23.35       21          533
2439        美律        138.50      141.50      138.00      141.00      155.00      127.00      141.50      152         1978
2444        兆勁        18.25       18.25       17.95       18.35       20.15       16.55       18.20       50          226
2450        神腦        31.60       31.60       31.40       31.75       34.90       28.60       31.60       7           106
2455        全新        102.00      103.50      100.50      103.50      113.50      93.20       101.00      114         1748
2485        兆赫        17.20       17.55       17.20       17.25       18.95       15.55       17.40       26          632
2498        宏達電      36.95       37.70       36.75       36.90       40.55       33.25       37.55       456         7790
3025        星通        19.30       19.50       19.20       19.55       21.50       17.60       19.25       2           92
3027        盛達        7.93        7.93        7.86        7.90        8.69        7.11        -           -           53
3045        台灣大      107.50      107.50      105.00      108.50      119.00      97.70       106.00      427         6242
3047        訊舟        8.98        9.00        8.91        8.98        9.87        8.09        8.93        6           137
3062        建漢        15.00       15.10       14.75       15.10       16.60       13.60       14.80       17          796
3311        閎暉        26.70       26.75       26.55       26.95       29.60       24.30       26.70       4           110
3380        明泰        21.50       21.50       21.10       21.60       23.75       19.45       21.20       48          1298
3419        譁裕        15.15       15.15       14.85       15.15       16.65       13.65       14.90       10          167
3596        智易        81.50       82.20       80.60       82.10       90.30       73.90       81.30       61          1548
3682        亞太電      7.20        7.22        7.15        7.24        7.96        6.52        7.17        192         3019
3694        海華        17.00       17.00       16.65       17.00       18.70       15.30       16.70       3           48
3704        合勤控      16.60       16.70       16.25       16.70       18.35       15.05       16.30       75          1092
4904        遠傳        66.80       66.80       65.30       66.80       73.40       60.20       66.20       323         4257
4906        正文        23.60       23.80       23.30       23.70       26.05       21.35       23.35       62          1057
4977        眾達-KY     115.00      118.50      113.00      114.00      125.00      103.00      113.00      298         5621
5388        中磊        72.60       73.20       72.30       72.70       79.90       65.50       72.70       78          1487
6136        富爾特      19.25       19.25       19.10       19.25       21.15       17.35       19.15       3           107
6142        友勁        6.47        6.47        6.35        6.47        7.11        5.83        6.42        9           162
6152        百一        6.06        6.09        5.96        6.03        6.63        5.43        5.96        240         853
6216        居易        27.40       27.40       27.25       27.40       30.10       24.70       27.30       4           45
6285        啟碁        70.10       70.50       69.80       70.60       77.60       63.60       70.40       27          801
6416        瑞祺電通    122.50      129.50      122.00      118.00      129.50      106.50      129.50      45          10268
6442        光聖        37.00       37.25       37.00       37.00       40.70       33.30       -           -           63
6674        鋐寶科技    25.80       25.80       25.40       25.80       28.35       23.25       -           -           15
8011        台通        14.70       14.75       14.60       14.90       16.35       13.45       14.60       10          176
8101        華冠        5.66        5.72        5.53        5.67        6.23        5.11        5.54        24          392
1471        首利        2.12        2.18        2.10        2.15        2.36        1.94        2.18        4           67
1582        信錦        87.10       87.20       86.50       87.80       96.50       79.10       86.60       32          389
2059        川湖        351.00      354.50      348.50      351.00      386.00      316.00      350.00      8           294
2308        台達電      141.00      141.00      138.50      142.50      156.50      128.50      138.50      656         5116
2313        華通        40.25       41.40       40.10       40.60       44.65       36.55       41.15       1282        18458
2316        楠梓電      33.55       33.80       33.10       33.75       37.10       30.40       33.15       154         1836
2327        國巨        404.00      409.00      401.50      410.50      451.50      369.50      406.50      796         11521
2328        廣宇        20.00       20.05       19.80       20.10       22.10       18.10       19.85       68          1183
2355        敬鵬        29.30       29.30       29.00       29.45       32.35       26.55       29.10       17          591
2367        燿華        28.00       28.25       27.85       28.40       31.20       25.60       27.90       381         4608
2368        金像電      18.30       20.35       18.25       18.50       20.35       16.65       20.10       1001        90239
2375        凱美        38.35       38.50       37.85       38.65       42.50       34.80       38.00       80          1300
2383        台光電      123.50      127.00      123.00      123.50      135.50      111.50      125.50      185         4613
2385        群光        82.80       83.10       82.20       83.30       91.60       75.00       82.20       209         1602
2392        正崴        37.30       37.50       36.70       37.65       41.40       33.90       36.75       74          1699
2402        毅嘉        14.60       14.70       14.40       14.70       16.15       13.25       14.50       17          312
2413        環科        13.30       13.30       13.10       13.30       14.60       12.00       13.25       2           49
2415        錩新        16.90       16.90       16.70       16.90       18.55       15.25       -           -           34
2420        新巨        35.50       35.55       35.35       35.75       39.30       32.20       35.45       7           172
2421        建準        40.40       40.60       39.70       40.70       44.75       36.65       39.70       177         1835
2428        興勤        87.60       87.60       86.50       88.40       97.20       79.60       86.90       14          377
2429        銘旺科      28.45       29.90       27.30       27.20       29.90       24.50       -           -           1617
2431        聯昌        9.32        9.32        9.06        9.38        10.30       8.45        -           -           148
2440        太空梭      8.17        8.17        8.16        8.19        9.00        7.38        -           -           4
2456        奇力新      110.50      110.50      108.00      111.50      122.50      100.50      108.00      287         4173
2457        飛宏        8.30        8.30        8.18        8.33        9.16        7.50        8.22        5           306
2460        建通        9.13        9.13        9.05        9.15        10.05       8.24        -           -           98
2462        良得電      25.95       26.00       25.80       25.85       28.40       23.30       25.90       1           52
2467        志聖        26.60       27.45       26.60       26.60       29.25       23.95       27.15       51          2179
2472        立隆電      36.70       36.70       36.15       36.65       40.30       33.00       36.30       7           196
2476        鉅祥        21.85       21.85       21.65       21.85       24.00       19.70       21.70       1           103
2478        大毅        75.00       75.40       74.10       75.80       83.30       68.30       74.30       499         4900
2483        百容        20.00       20.05       19.95       20.05       22.05       18.05       20.05       5           124
2484        希華        18.80       18.80       18.65       18.85       20.70       17.00       18.65       20          340
2492        華新科      210.00      211.50      208.50      214.00      235.00      193.00      209.00      812         10685
2493        揚博        26.90       27.15       26.90       27.25       29.95       24.55       27.15       3           104
3003        健和興      41.00       41.25       40.70       41.50       45.65       37.35       41.00       2           179
3011        今皓        5.65        5.65        5.50        5.67        6.23        5.11        -           -           196
3015        全漢        20.30       20.30       20.05       20.25       22.25       18.25       20.10       11          95
3021        鴻名        14.85       14.90       14.70       15.00       16.50       13.50       14.80       2           34
3023        信邦        133.50      136.50      133.50      135.00      148.50      121.50      135.00      42          729
3026        禾伸堂      100.00      101.00      100.00      102.50      112.50      92.30       100.50      94          1341
3032        偉訓        25.50       25.70       25.45       25.75       28.30       23.20       25.65       5           139
3037        欣興        41.30       42.10       41.30       41.90       46.05       37.75       41.60       1455        14151
3042        晶技        49.50       50.00       48.45       49.60       54.50       44.65       49.85       304         8471
3044        健鼎        113.00      113.00      111.00      114.00      125.00      103.00      112.00      144         1397
3058        立德        6.52        6.52        6.46        6.52        7.17        5.87        6.49        12          172
3090        日電貿      52.60       52.60       51.70       53.00       58.30       47.70       51.90       119         2094
3229        晟鈦        11.60       11.70       11.35       11.50       12.65       10.35       11.50       5           74
3296        勝德        13.40       13.55       13.15       13.55       14.90       12.20       13.55       15          76
3308        聯德        5.41        5.99        5.41        5.60        6.16        5.04        -           -           9
3321        同泰        12.00       12.20       11.90       12.10       13.30       10.90       12.05       6           168
3338        泰碩        89.20       90.70       88.30       89.20       98.10       80.30       89.90       686         11867
3376        新日興      142.00      142.50      136.00      142.00      156.00      128.00      139.00      212         4418
3432        台端        11.85       11.85       11.85       11.85       13.00       10.70       -           -           7
3501        維熹        47.15       47.15       46.75       47.10       51.80       42.40       46.90       3           77
3533        嘉澤        299.00      301.50      293.50      302.50      332.50      272.50      299.00      30          1464
3550        聯穎        13.25       13.25       13.10       13.40       14.70       12.10       13.15       3           246
3593        力銘        8.49        8.49        8.16        8.30        9.13        7.47        8.36        2           55
3605        宏致        25.80       25.85       25.55       26.05       28.65       23.45       25.70       4           396
3607        谷崧        14.45       14.50       14.05       14.40       15.80       13.00       14.15       2           173
3645        達邁        41.10       42.45       41.10       41.70       45.85       37.55       42.00       17          527
3653        健策        212.00      213.00      206.50      215.00      236.50      193.50      207.50      269         3181
3679        新至陞      60.60       60.60       58.00       60.60       66.60       54.60       59.00       4           86
4545        銘鈺        28.60       30.45       28.60       28.60       31.45       25.75       29.35       36          411
4912        聯德控股-KY 95.00       95.00       92.30       95.20       104.50      85.70       93.90       4           54
4915        致伸        48.50       48.70       48.25       49.15       54.00       44.25       48.30       172         2614
4927        泰鼎-KY     57.00       58.20       56.60       56.90       62.50       51.30       57.60       503         10757
4943        康控-KY     141.00      142.00      138.50      143.00      157.00      129.00      140.00      119         1051
4958        臻鼎-KY     120.50      121.00      118.00      122.00      134.00      110.00      118.50      424         4966
4989        榮科        20.05       20.30       19.85       20.35       22.35       18.35       20.00       8           82
4999        鑫禾        39.60       39.80       39.35       39.70       43.65       35.75       39.70       3           34
5469        瀚宇博      41.40       41.85       40.95       41.70       45.85       37.55       41.05       317         5953
6108        競國        23.80       23.80       23.60       23.80       26.15       21.45       23.65       15          119
6115        鎰勝        44.90       44.90       44.50       44.90       49.35       40.45       44.50       3           102
6133        金橋        7.20        7.30        7.20        7.33        8.06        6.60        -           -           42
6141        柏承        18.65       18.80       18.20       19.00       20.90       17.10       18.20       116         1567
6153        嘉聯益      33.50       33.90       33.05       33.70       37.05       30.35       33.10       350         3604
6155        鈞寶        25.55       25.70       25.05       25.60       28.15       23.05       25.10       17          269
6165        捷泰        23.05       23.55       23.05       23.30       25.60       21.00       23.35       19          286
6191        精成科      15.40       15.45       15.10       15.50       17.05       13.95       15.15       52          2404
6197        佳必琪      29.25       29.30       29.05       29.45       32.35       26.55       29.20       7           177
6205        詮欣        23.70       24.00       23.55       23.70       26.05       21.35       -           -           30
6213        聯茂        152.00      156.50      151.50      152.00      167.00      137.00      153.50      378         6219
6224        聚鼎        62.30       62.50       61.40       62.80       69.00       56.60       62.30       12          389
6251        定穎        15.95       17.40       15.90       16.05       17.65       14.45       16.80       540         19440
6269        台郡        119.00      119.00      117.00      119.50      131.00      108.00      117.00      242         3455
6282        康舒        23.35       23.40       22.85       23.30       25.60       21.00       22.95       109         2992
6412        群電        58.60       58.60       57.10       58.80       64.60       53.00       57.10       65          836
6449        鈺邦        32.20       32.20       31.60       32.35       35.55       29.15       31.70       1           64
6672        騰輝電子-KY 85.50       87.30       85.50       86.40       95.00       77.80       86.80       28          661
6715        嘉基        101.50      102.50      100.50      103.00      113.00      92.70       101.50      7           242
8039        台虹        50.90       52.20       50.90       51.40       56.50       46.30       52.20       294         3362
8046        南電        55.70       58.00       55.50       56.10       61.70       50.50       57.40       791         10635
8103        瀚荃        23.55       23.65       23.40       23.65       26.00       21.30       23.65       12          119
8213        志超        33.55       33.55       33.25       33.80       37.15       30.45       33.25       67          1226
8249        菱光        21.10       21.10       20.85       21.20       23.30       19.10       20.95       4           93
2347        聯強        37.70       37.85       37.30       37.75       41.50       34.00       37.55       382         3705
2414        精技        22.90       22.90       22.75       22.85       25.10       20.60       22.90       1           106
2430        燦坤        15.80       15.85       15.75       15.90       17.45       14.35       15.75       1           139
2459        敦吉        41.05       41.05       40.75       41.05       45.15       36.95       40.80       4           46
3010        華立        55.50       55.50       54.80       55.50       61.00       49.95       54.80       3           188
3028        增你強      20.25       20.25       20.15       20.25       22.25       18.25       -           -           131
3033        威健        16.80       16.90       16.80       16.90       18.55       15.25       16.80       19          221
3036        文曄        39.05       39.05       38.60       39.35       43.25       35.45       38.80       186         2282
